Region,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
CZ,Heat_Low_Industrial,2018,23.52462569,,PJ,,,
DE,Heat_Low_Industrial,2018,234.6691607,,PJ,,,
DK,Heat_Low_Industrial,2018,12.2515585,,PJ,,,
EE,Heat_Low_Industrial,2018,1.380624637,,PJ,,,
ES,Heat_Low_Industrial,2018,12.23537532,,PJ,,,
FI,Heat_Low_Industrial,2018,39.38941834,,PJ,,,
FR,Heat_Low_Industrial,2018,39.60148469,,PJ,,,
GR,Heat_Low_Industrial,2018,7.365852728,,PJ,,,
HR,Heat_Low_Industrial,2018,4.694659286,,PJ,,,
HU,Heat_Low_Industrial,2018,21.6700126,,PJ,,,
IE,Heat_Low_Industrial,2018,5.9048746,,PJ,,,
IT,Heat_Low_Industrial,2018,100.8859694,,PJ,,,
LT,Heat_Low_Industrial,2018,10.26551187,,PJ,,,
LU,Heat_Low_Industrial,2018,0.2774196,,PJ,,,
LV,Heat_Low_Industrial,2018,1.677989614,,PJ,,,
NL,Heat_Low_Industrial,2018,58.42386522,,PJ,,,
NO,Heat_Low_Industrial,2018,68.4,,PJ,,,
NONEU_Balkan,Heat_Low_Industrial,2018,7.815012111,,PJ,,,
PL,Heat_Low_Industrial,2018,71.66202122,,PJ,,,
PT,Heat_Low_Industrial,2018,13.11787181,,PJ,,,
RO,Heat_Low_Industrial,2018,12.92377182,,PJ,,,
SE,Heat_Low_Industrial,2018,18.02330031,,PJ,,,
SI,Heat_Low_Industrial,2018,2.500759856,,PJ,,,
SK,Heat_Low_Industrial,2018,5.660897434,,PJ,,,
TR,Heat_Low_Industrial,2018,36.01220876,,PJ,,,
UK,Heat_Low_Industrial,2018,231.042598,,PJ,,,
AT,Heat_Low_Residential,2018,322.265696,,PJ,,,
BE,Heat_Low_Residential,2018,383.92126,,PJ,,,
BG,Heat_Low_Residential,2018,102.0167499,,PJ,,,
CH,Heat_Low_Residential,2018,237.8577976,,PJ,,,
CZ,Heat_Low_Residential,2018,315.7945722,,PJ,,,
DE,Heat_Low_Residential,2018,2477.642431,,PJ,,,
DK,Heat_Low_Residential,2018,181.7868066,,PJ,,,
EE,Heat_Low_Residential,2018,50.96974203,,PJ,,,
ES,Heat_Low_Residential,2018,531.0939846,,PJ,,,
FI,Heat_Low_Residential,2018,318.6630719,,PJ,,,
FR,Heat_Low_Residential,2018,1567.125727,,PJ,,,
GR,Heat_Low_Residential,2018,139.956294,,PJ,,,
HR,Heat_Low_Residential,2018,62.83931365,,PJ,,,
HU,Heat_Low_Residential,2018,205.7418947,,PJ,,,
IE,Heat_Low_Residential,2018,137.4816627,,PJ,,,
IT,Heat_Low_Residential,2018,1763.369976,,PJ,,,
LT,Heat_Low_Residential,2018,64.85738826,,PJ,,,
LU,Heat_Low_Residential,2018,33.99550469,,PJ,,,
LV,Heat_Low_Residential,2018,59.74895274,,PJ,,,
NL,Heat_Low_Residential,2018,507.5049617,,PJ,,,
NO,Heat_Low_Residential,2018,194.5351115,,PJ,,,
NONEU_Balkan,Heat_Low_Residential,2018,92.23481011,,PJ,,,
PL,Heat_Low_Residential,2018,746.2531532,,PJ,,,
PT,Heat_Low_Residential,2018,72.18560044,,PJ,,,
RO,Heat_Low_Residential,2018,294.3774912,,PJ,,,
SE,Heat_Low_Residential,2018,292.8167425,,PJ,,,
SI,Heat_Low_Residential,2018,39.76115947,,PJ,,,
SK,Heat_Low_Residential,2018,136.9336399,,PJ,,,
TR,Heat_Low_Residential,2018,1634.482522,,PJ,,,
UK,Heat_Low_Residential,2018,887.3,,PJ,,,
AT,Heat_Medium_Industrial,2018,59.02151902,,PJ,,,
BE,Heat_Medium_Industrial,2018,86.36330784,,PJ,,,
BG,Heat_Medium_Industrial,2018,20.3806172,,PJ,,,
CH,Heat_Medium_Industrial,2018,29.97615724,,PJ,,,
CZ,Heat_Medium_Industrial,2018,54.92372994,,PJ,,,
DE,Heat_Medium_Industrial,2018,514.1795012,,PJ,,,
DK,Heat_Medium_Industrial,2018,28.7324095,,PJ,,,
EE,Heat_Medium_Industrial,2018,8.209821828,,PJ,,,
ES,Heat_Medium_Industrial,2018,237.7436612,,PJ,,,
FI,Heat_Medium_Industrial,2018,196.8703935,,PJ,,,
FR,Heat_Medium_Industrial,2018,220.1435954,,PJ,,,
GR,Heat_Medium_Industrial,2018,21.94270794,,PJ,,,
HR,Heat_Medium_Industrial,2018,13.987688,,PJ,,,
HU,Heat_Medium_Industrial,2018,17.82684346,,PJ,,,
IE,Heat_Medium_Industrial,2018,33.98277225,,PJ,,,
IT,Heat_Medium_Industrial,2018,171.3565284,,PJ,,,
LT,Heat_Medium_Industrial,2018,8.903506156,,PJ,,,
LU,Heat_Medium_Industrial,2018,3.853708314,,PJ,,,
LV,Heat_Medium_Industrial,2018,16.30771482,,PJ,,,
NL,Heat_Medium_Industrial,2018,88.46213206,,PJ,,,
NO,Heat_Medium_Industrial,2018,29.09080287,,PJ,,,
NONEU_Balkan,Heat_Medium_Industrial,2018,12.26083927,,PJ,,,
PL,Heat_Medium_Industrial,2018,181.832231,,PJ,,,
PT,Heat_Medium_Industrial,2018,63.33814755,,PJ,,,
RO,Heat_Medium_Industrial,2018,37.17785553,,PJ,,,
SE,Heat_Medium_Industrial,2018,213.1276688,,PJ,,,
SI,Heat_Medium_Industrial,2018,12.17943498,,PJ,,,
SK,Heat_Medium_Industrial,2018,22.83409434,,PJ,,,
TR,Heat_Medium_Industrial,2018,241.4913369,,PJ,,,
UK,Heat_Medium_Industrial,2018,688.5605574,,PJ,,,
AT,Mobility_Freight,2018,83.02817299,,Mtkm,,,
BE,Mobility_Freight,2018,75.32430689,,Mtkm,,,
BG,Mobility_Freight,2018,21.72580102,,Mtkm,,,
CH,Mobility_Freight,2018,36.06140104,,Mtkm,,,
CZ,Mobility_Freight,2018,65.87446001,,Mtkm,,,
DE,Mobility_Freight,2018,686.1419343,,Mtkm,,,
DK,Mobility_Freight,2018,25.33171779,,Mtkm,,,
EE,Mobility_Freight,2018,5.938217026,,Mtkm,,,
ES,Mobility_Freight,2018,237.6931194,,Mtkm,,,
FI,Mobility_Freight,2018,40.86178916,,Mtkm,,,
FR,Mobility_Freight,2018,355.2492156,,Mtkm,,,
GR,Mobility_Freight,2018,21.00265112,,Mtkm,,,
HR,Mobility_Freight,2018,15.82302381,,Mtkm,,,
HU,Mobility_Freight,2018,44.18566602,,Mtkm,,,
IE,Mobility_Freight,2018,11.56713547,,Mtkm,,,
IT,Mobility_Freight,2018,189.2602152,,Mtkm,,,
LT,Mobility_Freight,2018,26.70046802,,Mtkm,,,
LU,Mobility_Freight,2018,2.896001976,,Mtkm,,,
LV,Mobility_Freight,2018,26.13464507,,Mtkm,,,
NL,Mobility_Freight,2018,121.8041223,,Mtkm,,,
NO,Mobility_Freight,2018,31.69126368,,Mtkm,,,
NONEU_Balkan,Mobility_Freight,2018,59.04977486,,Mtkm,,,
PL,Mobility_Freight,2018,257.3137932,,Mtkm,,,
PT,Mobility_Freight,2018,21.06360501,,Mtkm,,,
RO,Mobility_Freight,2018,49.14716045,,Mtkm,,,
SE,Mobility_Freight,2018,80.77845346,,Mtkm,,,
SI,Mobility_Freight,2018,15.48794244,,Mtkm,,,
SK,Mobility_Freight,2018,32.28824758,,Mtkm,,,
TR,Mobility_Freight,2018,204.1259906,,Mtkm,,,
UK,Mobility_Freight,2018,269.77,,Mtkm,,,
AT,Mobility_Passenger,2018,109.2024963,,Mpkm,,,
BE,Mobility_Passenger,2018,132.9486973,,Mpkm,,,
BG,Mobility_Passenger,2018,69.69525698,,Mpkm,,,
CH,Mobility_Passenger,2018,124.922,,Mpkm,,,
CZ,Mobility_Passenger,2018,117.0474,,Mpkm,,,
DE,Mobility_Passenger,2018,1098.4,,Mpkm,,,
DK,Mobility_Passenger,2018,74.388,,Mpkm,,,
EE,Mobility_Passenger,2018,16.68111872,,Mpkm,,,
ES,Mobility_Passenger,2018,409.893,,Mpkm,,,
FI,Mobility_Passenger,2018,79.9897213,,Mpkm,,,
FR,Mobility_Passenger,2018,922.5434134,,Mpkm,,,
GR,Mobility_Passenger,2018,126.7366656,,Mpkm,,,
HR,Mobility_Passenger,2018,30.760165,,Mpkm,,,
HU,Mobility_Passenger,2018,93.2922,,Mpkm,,,
IE,Mobility_Passenger,2018,70.26026245,,Mpkm,,,
IT,Mobility_Passenger,2018,888.217,,Mpkm,,,
LT,Mobility_Passenger,2018,33.312,,Mpkm,,,
LU,Mobility_Passenger,2018,9.639082572,,Mpkm,,,
LV,Mobility_Passenger,2018,18.162744,,Mpkm,,,
NL,Mobility_Passenger,2018,169.894,,Mpkm,,,
NO,Mobility_Passenger,2018,75.955,,Mpkm,,,
NONEU_Balkan,Mobility_Passenger,2018,50.6327705,,Mpkm,,,
PL,Mobility_Passenger,2018,272.3552159,,Mpkm,,,
PT,Mobility_Passenger,2018,109.1324775,,Mpkm,,,
RO,Mobility_Passenger,2018,138.0222053,,Mpkm,,,
SE,Mobility_Passenger,2018,142.268,,Mpkm,,,
SI,Mobility_Passenger,2018,31.83390095,,Mpkm,,,
SK,Mobility_Passenger,2018,38.771749,,Mpkm,,,
TR,Mobility_Passenger,2018,793.2389,,Mpkm,,,
UK,Mobility_Passenger,2018,295.5,,Mpkm,,,
AT,Power,2018,199.5134339,,PJ,,,
BE,Power,2018,207.6997534,,PJ,,,
BG,Power,2018,133.6578263,,PJ,,,
CH,Power,2018,189.325046,,PJ,,,
CZ,Power,2018,267.5484831,,PJ,,,
DE,Power,2018,1921.496832,,PJ,,,
DK,Power,2018,84.9664004,,PJ,,,
EE,Power,2018,38.78901243,,PJ,,,
ES,Power,2018,717.3117344,,PJ,,,
FI,Power,2018,146.6887379,,PJ,,,
FR,Power,2018,1579.487366,,PJ,,,
GR,Power,2018,164.4330846,,PJ,,,
HR,Power,2018,29.64725471,,PJ,,,
HU,Power,2018,86.25482863,,PJ,,,
IE,Power,2018,86.92847077,,PJ,,,
IT,Power,2018,688.896013,,PJ,,,
LT,Power,2018,8.020022872,,PJ,,,
LU,Power,2018,2.921871875,,PJ,,,
LV,Power,2018,16.78256912,,PJ,,,
NL,Power,2018,324.4036153,,PJ,,,
NO,Power,2018,378.171499,,PJ,,,
NONEU_Balkan,Power,2018,174.0941413,,PJ,,,
PL,Power,2018,496.796948,,PJ,,,
PT,Power,2018,157.0861528,,PJ,,,
RO,Power,2018,204.4648477,,PJ,,,
SE,Power,2018,483.5253564,,PJ,,,
SI,Power,2018,47.24366169,,PJ,,,
SK,Power,2018,78.93553454,,PJ,,,
TR,Power,2018,974.1652566,,PJ,,,
UK,Power,2018,798.4,,PJ,,,
AT,Heat_High_Industrial,2020,51.43306553,,PJ,,,
BE,Heat_High_Industrial,2020,130.3030809,,PJ,,,
BG,Heat_High_Industrial,2020,23.88282704,,PJ,,,
CH,Heat_High_Industrial,2020,24.33890316,,PJ,,,
CZ,Heat_High_Industrial,2020,84.59240911,,PJ,,,
DE,Heat_High_Industrial,2020,715.7732472,,PJ,,,
DK,Heat_High_Industrial,2020,8.895792121,,PJ,,,
EE,Heat_High_Industrial,2020,1.397012246,,PJ,,,
ES,Heat_High_Industrial,2020,220.5017562,,PJ,,,
FI,Heat_High_Industrial,2020,23.34031784,,PJ,,,
FR,Heat_High_Industrial,2020,270.6508536,,PJ,,,
GR,Heat_High_Industrial,2020,16.90301055,,PJ,,,
HR,Heat_High_Industrial,2020,10.65011593,,PJ,,,
HU,Heat_High_Industrial,2020,36.29022799,,PJ,,,
IE,Heat_High_Industrial,2020,11.98896326,,PJ,,,
IT,Heat_High_Industrial,2020,301.4022908,,PJ,,,
LT,Heat_High_Industrial,2020,9.735869392,,PJ,,,
LU,Heat_High_Industrial,2020,13.95126635,,PJ,,,
LV,Heat_High_Industrial,2020,7.000276658,,PJ,,,
NL,Heat_High_Industrial,2020,152.2072221,,PJ,,,
NO,Heat_High_Industrial,2020,34.88286698,,PJ,,,
NONEU_Balkan,Heat_High_Industrial,2020,34.75724244,,PJ,,,
PL,Heat_High_Industrial,2020,223.2941191,,PJ,,,
PT,Heat_High_Industrial,2020,33.75518622,,PJ,,,
RO,Heat_High_Industrial,2020,96.3060001,,PJ,,,
SE,Heat_High_Industrial,2020,38.14997862,,PJ,,,
SI,Heat_High_Industrial,2020,12.32796441,,PJ,,,
SK,Heat_High_Industrial,2020,77.51745262,,PJ,,,
TR,Heat_High_Industrial,2020,205.3699436,,PJ,,,
UK,Heat_High_Industrial,2020,261.2152608,,PJ,,,
AT,Heat_Low_Industrial,2020,8.179837701,,PJ,,,
BE,Heat_Low_Industrial,2020,27.6175151,,PJ,,,
BG,Heat_Low_Industrial,2020,22.7960401,,PJ,,,
CH,Heat_Low_Industrial,2020,9.675745621,,PJ,,,
CZ,Heat_Low_Industrial,2020,23.57423492,,PJ,,,
DE,Heat_Low_Industrial,2020,214.6747934,,PJ,,,
DK,Heat_Low_Industrial,2020,12.45587693,,PJ,,,
EE,Heat_Low_Industrial,2020,1.425701576,,PJ,,,
ES,Heat_Low_Industrial,2020,11.62586901,,PJ,,,
FI,Heat_Low_Industrial,2020,38.81452446,,PJ,,,
FR,Heat_Low_Industrial,2020,38.17013115,,PJ,,,
GR,Heat_Low_Industrial,2020,7.255063026,,PJ,,,
HR,Heat_Low_Industrial,2020,4.66468287,,PJ,,,
HU,Heat_Low_Industrial,2020,18.30013765,,PJ,,,
IE,Heat_Low_Industrial,2020,5.888233323,,PJ,,,
IT,Heat_Low_Industrial,2020,90.29714564,,PJ,,,
LT,Heat_Low_Industrial,2020,10.09094646,,PJ,,,
LU,Heat_Low_Industrial,2020,0.301197134,,PJ,,,
LV,Heat_Low_Industrial,2020,1.736663962,,PJ,,,
NL,Heat_Low_Industrial,2020,58.61218739,,PJ,,,
NO,Heat_Low_Industrial,2020,66.72380285,,PJ,,,
NONEU_Balkan,Heat_Low_Industrial,2020,7.891155364,,PJ,,,
PL,Heat_Low_Industrial,2020,73.11591108,,PJ,,,
PT,Heat_Low_Industrial,2020,12.67768467,,PJ,,,
RO,Heat_Low_Industrial,2020,13.25593739,,PJ,,,
SE,Heat_Low_Industrial,2020,16.71634404,,PJ,,,
SI,Heat_Low_Industrial,2020,2.525125268,,PJ,,,
SK,Heat_Low_Industrial,2020,5.337823578,,PJ,,,
TR,Heat_Low_Industrial,2020,36.36308303,,PJ,,,
UK,Heat_Low_Industrial,2020,215.8229971,,PJ,,,
AT,Heat_Low_Residential,2020,311.1424359,,PJ,,,
BE,Heat_Low_Residential,2020,364.2241409,,PJ,,,
BG,Heat_Low_Residential,2020,97.2687128,,PJ,,,
CH,Heat_Low_Residential,2020,229.6479442,,PJ,,,
CZ,Heat_Low_Residential,2020,313.1628919,,PJ,,,
DE,Heat_Low_Residential,2020,2254.430451,,PJ,,,
DK,Heat_Low_Residential,2020,174.1442834,,PJ,,,
EE,Heat_Low_Residential,2020,49.04026602,,PJ,,,
ES,Heat_Low_Residential,2020,526.4110329,,PJ,,,
FI,Heat_Low_Residential,2020,309.8778586,,PJ,,,
FR,Heat_Low_Residential,2020,1522.752204,,PJ,,,
GR,Heat_Low_Residential,2020,136.6466,,PJ,,,
HR,Heat_Low_Residential,2020,62.63958124,,PJ,,,
HU,Heat_Low_Residential,2020,200.3399342,,PJ,,,
IE,Heat_Low_Residential,2020,131.3430719,,PJ,,,
IT,Heat_Low_Residential,2020,1682.228567,,PJ,,,
LT,Heat_Low_Residential,2020,62.39135075,,PJ,,,
LU,Heat_Low_Residential,2020,33.94705112,,PJ,,,
LV,Heat_Low_Residential,2020,57.47872074,,PJ,,,
NL,Heat_Low_Residential,2020,483.8080909,,PJ,,,
NO,Heat_Low_Residential,2020,187.8205754,,PJ,,,
NONEU_Balkan,Heat_Low_Residential,2020,89.38678241,,PJ,,,
PL,Heat_Low_Residential,2020,708.4628504,,PJ,,,
PT,Heat_Low_Residential,2020,71.40018266,,PJ,,,
RO,Heat_Low_Residential,2020,284.9125191,,PJ,,,
SE,Heat_Low_Residential,2020,283.8728724,,PJ,,,
SI,Heat_Low_Residential,2020,39.76473175,,PJ,,,
SK,Heat_Low_Residential,2020,132.7054011,,PJ,,,
TR,Heat_Low_Residential,2020,1584.012949,,PJ,,,
UK,Heat_Low_Residential,2020,856.6741258,,PJ,,,
AT,Heat_Medium_Industrial,2020,57.81043727,,PJ,,,
BE,Heat_Medium_Industrial,2020,95.45985281,,PJ,,,
BG,Heat_Medium_Industrial,2020,20.0637677,,PJ,,,
CH,Heat_Medium_Industrial,2020,29.36106672,,PJ,,,
CZ,Heat_Medium_Industrial,2020,53.97284455,,PJ,,,
DE,Heat_Medium_Industrial,2020,499.4518349,,PJ,,,
DK,Heat_Medium_Industrial,2020,27.88920443,,PJ,,,
EE,Heat_Medium_Industrial,2020,8.246824136,,PJ,,,
ES,Heat_Medium_Industrial,2020,226.3570986,,PJ,,,
FI,Heat_Medium_Industrial,2020,194.162548,,PJ,,,
FR,Heat_Medium_Industrial,2020,230.1317236,,PJ,,,
GR,Heat_Medium_Industrial,2020,20.41113865,,PJ,,,
HR,Heat_Medium_Industrial,2020,13.46931461,,PJ,,,
HU,Heat_Medium_Industrial,2020,17.1166369,,PJ,,,
IE,Heat_Medium_Industrial,2020,33.2730703,,PJ,,,
IT,Heat_Medium_Industrial,2020,162.7215719,,PJ,,,
LT,Heat_Medium_Industrial,2020,8.600710687,,PJ,,,
LU,Heat_Medium_Industrial,2020,3.780550974,,PJ,,,
LV,Heat_Medium_Industrial,2020,16.70449364,,PJ,,,
NL,Heat_Medium_Industrial,2020,92.0193935,,PJ,,,
NO,Heat_Medium_Industrial,2020,29.44003787,,PJ,,,
NONEU_Balkan,Heat_Medium_Industrial,2020,12.22138085,,PJ,,,
PL,Heat_Medium_Industrial,2020,180.3666722,,PJ,,,
PT,Heat_Medium_Industrial,2020,61.50033317,,PJ,,,
RO,Heat_Medium_Industrial,2020,37.07484022,,PJ,,,
SE,Heat_Medium_Industrial,2020,215.6862658,,PJ,,,
SI,Heat_Medium_Industrial,2020,12.14023854,,PJ,,,
SK,Heat_Medium_Industrial,2020,23.50561462,,PJ,,,
TR,Heat_Medium_Industrial,2020,240.7141579,,PJ,,,
UK,Heat_Medium_Industrial,2020,637.4262425,,PJ,,,
AT,Mobility_Freight,2020,85.51901818,,Mtkm,,,
BE,Mobility_Freight,2020,77.5840361,,Mtkm,,,
BG,Mobility_Freight,2020,22.37757505,,Mtkm,,,
CH,Mobility_Freight,2020,37.14324307,,Mtkm,,,
CZ,Mobility_Freight,2020,67.85069381,,Mtkm,,,
DE,Mobility_Freight,2020,706.7261923,,Mtkm,,,
DK,Mobility_Freight,2020,26.09166932,,Mtkm,,,
EE,Mobility_Freight,2020,6.116363537,,Mtkm,,,
ES,Mobility_Freight,2020,244.823913,,Mtkm,,,
FI,Mobility_Freight,2020,42.08764284,,Mtkm,,,
FR,Mobility_Freight,2020,365.9066921,,Mtkm,,,
GR,Mobility_Freight,2020,21.63273065,,Mtkm,,,
HR,Mobility_Freight,2020,16.29771453,,Mtkm,,,
HU,Mobility_Freight,2020,45.511236,,Mtkm,,,
IE,Mobility_Freight,2020,11.91414954,,Mtkm,,,
IT,Mobility_Freight,2020,194.9380217,,Mtkm,,,
LT,Mobility_Freight,2020,27.50148207,,Mtkm,,,
LU,Mobility_Freight,2020,2.982882035,,Mtkm,,,
LV,Mobility_Freight,2020,26.91868442,,Mtkm,,,
NL,Mobility_Freight,2020,125.458246,,Mtkm,,,
NO,Mobility_Freight,2020,32.64200159,,Mtkm,,,
NONEU_Balkan,Mobility_Freight,2020,60.82126811,,Mtkm,,,
PL,Mobility_Freight,2020,265.033207,,Mtkm,,,
PT,Mobility_Freight,2020,21.69551316,,Mtkm,,,
RO,Mobility_Freight,2020,50.62157527,,Mtkm,,,
SE,Mobility_Freight,2020,83.20180706,,Mtkm,,,
SI,Mobility_Freight,2020,15.95258071,,Mtkm,,,
SK,Mobility_Freight,2020,33.25689501,,Mtkm,,,
TR,Mobility_Freight,2020,210.2497703,,Mtkm,,,
UK,Mobility_Freight,2020,277.8631,,Mtkm,,,
AT,Mobility_Passenger,2020,108.8748888,,Mpkm,,,
BE,Mobility_Passenger,2020,132.5498512,,Mpkm,,,
BG,Mobility_Passenger,2020,69.4861712,,Mpkm,,,
CH,Mobility_Passenger,2020,124.547234,,Mpkm,,,
CZ,Mobility_Passenger,2020,116.6962578,,Mpkm,,,
DE,Mobility_Passenger,2020,1095.1048,,Mpkm,,,
DK,Mobility_Passenger,2020,74.164836,,Mpkm,,,
EE,Mobility_Passenger,2020,16.63107537,,Mpkm,,,
ES,Mobility_Passenger,2020,408.663321,,Mpkm,,,
FI,Mobility_Passenger,2020,79.74975213,,Mpkm,,,
FR,Mobility_Passenger,2020,919.7757832,,Mpkm,,,
GR,Mobility_Passenger,2020,126.3564556,,Mpkm,,,
HR,Mobility_Passenger,2020,30.66788451,,Mpkm,,,
HU,Mobility_Passenger,2020,93.0123234,,Mpkm,,,
IE,Mobility_Passenger,2020,70.04948166,,Mpkm,,,
IT,Mobility_Passenger,2020,885.552349,,Mpkm,,,
LT,Mobility_Passenger,2020,33.212064,,Mpkm,,,
LU,Mobility_Passenger,2020,9.610165324,,Mpkm,,,
LV,Mobility_Passenger,2020,18.10825577,,Mpkm,,,
NL,Mobility_Passenger,2020,169.384318,,Mpkm,,,
NO,Mobility_Passenger,2020,75.727135,,Mpkm,,,
NONEU_Balkan,Mobility_Passenger,2020,50.48087219,,Mpkm,,,
PL,Mobility_Passenger,2020,271.5381503,,Mpkm,,,
PT,Mobility_Passenger,2020,108.8050801,,Mpkm,,,
RO,Mobility_Passenger,2020,137.6081387,,Mpkm,,,
SE,Mobility_Passenger,2020,141.841196,,Mpkm,,,
SI,Mobility_Passenger,2020,31.73839924,,Mpkm,,,
SK,Mobility_Passenger,2020,38.65543375,,Mpkm,,,
TR,Mobility_Passenger,2020,790.8591833,,Mpkm,,,
UK,Mobility_Passenger,2020,294.6135,,Mpkm,,,
AT,Power,2020,197.5182995,,PJ,,,
BE,Power,2020,205.6227558,,PJ,,,
BG,Power,2020,132.3212481,,PJ,,,
CH,Power,2020,187.4317955,,PJ,,,
CZ,Power,2020,264.8729983,,PJ,,,
DE,Power,2020,1902.281864,,PJ,,,
DK,Power,2020,84.1167364,,PJ,,,
EE,Power,2020,38.40112231,,PJ,,,
ES,Power,2020,710.138617,,PJ,,,
FI,Power,2020,145.2218505,,PJ,,,
FR,Power,2020,1563.692492,,PJ,,,
GR,Power,2020,162.7887537,,PJ,,,
HR,Power,2020,29.35078216,,PJ,,,
HU,Power,2020,85.39228034,,PJ,,,
IE,Power,2020,86.05918607,,PJ,,,
IT,Power,2020,682.0070529,,PJ,,,
LT,Power,2020,7.939822644,,PJ,,,
LU,Power,2020,2.892653157,,PJ,,,
LV,Power,2020,16.61474343,,PJ,,,
NL,Power,2020,321.1595792,,PJ,,,
NO,Power,2020,374.389784,,PJ,,,
NONEU_Balkan,Power,2020,175.9292432,,PJ,,,
PL,Power,2020,491.8289785,,PJ,,,
PT,Power,2020,155.5152912,,PJ,,,
RO,Power,2020,202.4201992,,PJ,,,
SE,Power,2020,478.6901029,,PJ,,,
SI,Power,2020,46.77122507,,PJ,,,
SK,Power,2020,78.1461792,,PJ,,,
TR,Power,2020,1032.615172,,PJ,,,
UK,Power,2020,790.416,,PJ,,,
AT,Heat_High_Industrial,2025,47.9773536,,PJ,,,
BE,Heat_High_Industrial,2025,117.3692298,,PJ,,,
BG,Heat_High_Industrial,2025,24.04598108,,PJ,,,
CH,Heat_High_Industrial,2025,24.08457545,,PJ,,,
CZ,Heat_High_Industrial,2025,76.57080904,,PJ,,,
DE,Heat_High_Industrial,2025,671.4654004,,PJ,,,
DK,Heat_High_Industrial,2025,8.388950673,,PJ,,,
EE,Heat_High_Industrial,2025,1.111994935,,PJ,,,
ES,Heat_High_Industrial,2025,212.8889842,,PJ,,,
FI,Heat_High_Industrial,2025,21.67675578,,PJ,,,
FR,Heat_High_Industrial,2025,240.7394112,,PJ,,,
GR,Heat_High_Industrial,2025,16.69917162,,PJ,,,
HR,Heat_High_Industrial,2025,9.943404448,,PJ,,,
HU,Heat_High_Industrial,2025,36.34289798,,PJ,,,
IE,Heat_High_Industrial,2025,10.50985028,,PJ,,,
IT,Heat_High_Industrial,2025,279.1884536,,PJ,,,
LT,Heat_High_Industrial,2025,9.84164332,,PJ,,,
LU,Heat_High_Industrial,2025,14.16824362,,PJ,,,
LV,Heat_High_Industrial,2025,6.768062816,,PJ,,,
NL,Heat_High_Industrial,2025,144.673892,,PJ,,,
NO,Heat_High_Industrial,2025,33.45280234,,PJ,,,
NONEU_Balkan,Heat_High_Industrial,2025,34.58826586,,PJ,,,
PL,Heat_High_Industrial,2025,217.4427779,,PJ,,,
PT,Heat_High_Industrial,2025,32.5611474,,PJ,,,
RO,Heat_High_Industrial,2025,93.48228446,,PJ,,,
SE,Heat_High_Industrial,2025,35.63350691,,PJ,,,
SI,Heat_High_Industrial,2025,12.26803051,,PJ,,,
SK,Heat_High_Industrial,2025,74.49411108,,PJ,,,
TR,Heat_High_Industrial,2025,204.3715125,,PJ,,,
UK,Heat_High_Industrial,2025,222.1560148,,PJ,,,
AT,Heat_Low_Industrial,2025,8.094363045,,PJ,,,
BE,Heat_Low_Industrial,2025,27.67596086,,PJ,,,
BG,Heat_Low_Industrial,2025,23.2600251,,PJ,,,
CH,Heat_Low_Industrial,2025,9.02564652,,PJ,,,
CZ,Heat_Low_Industrial,2025,23.29699516,,PJ,,,
