Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
111,0.962,0.216,0.879,0.859386486,0.897
112,0.964,0.259,0.856,0.848834533,0.906
113,0.966,0.281,0.82,0.81324147,0.916
114,0.975,0.263,0.778,0.768603653,0.921
115,0.98,0.231,0.737,0.723100842,0.928
116,0.984,0.201,0.695,0.677078882,0.93
117,0.986,0.174,0.642,0.648375437,0.924
118,0.984,0.163,0.59,0.620042466,0.914
119,0.975,0.172,0.536,0.592245321,0.905
120,0.946,0.174,0.481,0.565193912,0.902
121,0.932,0.168,0.441,0.539046485,0.909
122,0.927,0.166,0.412,0.513945194,0.922
123,0.864,0.149,0.392,0.490994697,0.935
124,0.773,0.125,0.375,0.468334229,0.946
125,0.681,0.108,0.355,0.446045515,0.956
126,0.555,0.106,0.324,0.424156605,0.963
127,0.438,0.105,0.281,0.402862716,0.968
128,0.348,0.105,0.22,0.382105949,0.97
129,0.282,0.117,0.16,0.386192036,0.972
130,0.247,0.147,0.113,0.39229878,0.969
131,0.225,0.165,0.08,0.400196437,0.963
132,0.242,0.169,0.06,0.409611085,0.954
133,0.369,0.173,0.045,0.420247939,0.946
134,0.616,0.179,0.032,0.431720587,0.942
135,0.804,0.193,0.022,0.377462119,0.947
136,0.85,0.257,0.022,0.325215184,0.956
137,0.824,0.326,0.032,0.2758434,0.967
138,0.772,0.358,0.059,0.23012638,0.981
139,0.712,0.361,0.1,0.188782498,0.99
140,0.695,0.384,0.14,0.152288852,0.993
141,0.69,0.402,0.191,0.174915909,0.984
142,0.693,0.425,0.252,0.205282564,0.958
143,0.69,0.441,0.313,0.243060677,0.923
144,0.701,0.524,0.371,0.287651647,0.948
145,0.72,0.501,0.43,0.338228016,0.989
146,0.718,0.449,0.491,0.393775023,0.992
147,0.673,0.445,0.564,0.43952953,0.99
148,0.61,0.485,0.623,0.486664378,0.975
149,0.537,0.537,0.671,0.53478353,0.953
150,0.453,0.572,0.719,0.583506645,0.936
151,0.363,0.552,0.756,0.632447545,0.915
152,0.282,0.503,0.779,0.681215583,0.861
153,0.275,0.444,0.792,0.66397854,0.77
154,0.321,0.399,0.809,0.654342944,0.69
155,0.395,0.336,0.824,0.652433082,0.642
156,0.46,0.241,0.831,0.658185743,0.587
157,0.487,0.2,0.826,0.671474241,0.506
158,0.478,0.181,0.826,0.692016272,0.405
159,0.451,0.185,0.817,0.594830806,0.3
160,0.422,0.241,0.777,0.496850511,0.214
161,0.395,0.342,0.731,0.401404372,0.146
162,0.384,0.395,0.73,0.311701949,0.099
163,0.383,0.392,0.679,0.230752419,0.069
164,0.385,0.383,0.623,0.161312498,0.049
165,0.39,0.383,0.545,0.12587822,0.032
166,0.415,0.397,0.465,0.095772854,0.021
167,0.467,0.417,0.433,0.071424701,0.02
168,0.519,0.444,0.411,0.053101133,0.008
169,0.594,0.442,0.397,0.040872967,0.002
170,0.654,0.424,0.396,0.0345315,0.002
171,0.671,0.406,0.36,0.033179824,0.067
172,0.639,0.372,0.317,0.033918224,0.12
173,0.582,0.33,0.289,0.036142176,0.162
174,0.527,0.295,0.281,0.039239441,0.288
175,0.47,0.245,0.274,0.034354328,0.43
176,0.406,0.193,0.27,0.037839771,0.534
177,0.306,0.151,0.276,0.038590881,0.537
178,0.187,0.119,0.266,0.036150266,0.585
179,0.118,0.078,0.27,0.038937804,0.668
180,0.115,0.039,0.308,0.046892132,0.751
181,0.17,0.021,0.373,0.059897436,0.765
182,0.23,0.014,0.435,0.077794003,0.618
183,0.285,0.008,0.484,0.076050206,0.454
184,0.309,0.004,0.522,0.074894626,0.431
185,0.287,0.003,0.569,0.074335451,0.475
186,0.249,0.004,0.624,0.074383306,0.486
187,0.211,0.013,0.679,0.075046411,0.521
188,0.181,0.031,0.662,0.076329622,0.582
189,0.165,0.06,0.682,0.080781629,0.64
190,0.154,0.098,0.704,0.087893065,0.672
191,0.15,0.135,0.687,0.095483185,0.725
192,0.144,0.157,0.665,0.103515518,0.78
193,0.11,0.157,0.628,0.111947501,0.812
194,0.081,0.149,0.624,0.120732266,0.815
195,0.065,0.149,0.642,0.133469219,0.777
196,0.063,0.16,0.671,0.14728975,0.708
197,0.074,0.182,0.69,0.162173256,0.599
198,0.094,0.22,0.651,0.178096889,0.48
199,0.117,0.254,0.591,0.195031431,0.377
200,0.101,0.297,0.552,0.212941961,0.25
201,0.061,0.345,0.511,0.227151218,0.183
202,0.048,0.36,0.467,0.241925112,0.118
203,0.049,0.374,0.434,0.257231101,0.062
204,0.058,0.434,0.416,0.2730453,0.026
205,0.071,0.496,0.428,0.291461282,0.009
206,0.082,0.556,0.451,0.308222092,0.006
207,0.091,0.595,0.474,0.270881193,0.023
208,0.097,0.625,0.485,0.237256518,0.044
209,0.159,0.672,0.467,0.205438851,0.081
210,0.201,0.723,0.477,0.17562925,0.147
211,0.206,0.724,0.498,0.148012923,0.249
212,0.198,0.702,0.506,0.12275542,0.405
213,0.191,0.739,0.53,0.115058354,0.595
214,0.163,0.727,0.549,0.110664566,0.748
215,0.139,0.671,0.551,0.109511921,0.858
216,0.118,0.575,0.547,0.111565445,0.927
217,0.113,0.408,0.553,0.116833378,0.966
218,0.116,0.323,0.585,0.125367014,0.983
219,0.129,0.33,0.629,0.135929792,0.988
220,0.152,0.383,0.671,0.147053335,0.989
221,0.185,0.425,0.683,0.158723024,0.99
222,0.213,0.393,0.672,0.170926876,0.99
223,0.221,0.329,0.631,0.183650853,0.992
224,0.231,0.275,0.671,0.196879045,0.993
225,0.348,0.237,0.63,0.281082972,0.992
226,0.495,0.206,0.594,0.374606829,0.987
227,0.637,0.172,0.607,0.480082637,0.977
228,0.737,0.154,0.611,0.592870427,0.982
229,0.793,0.143,0.691,0.707366793,0.986
230,0.812,0.146,0.741,0.815887255,0.946
231,0.778,0.161,0.739,0.793592121,0.872
232,0.711,0.185,0.736,0.770627297,0.779
233,0.623,0.206,0.73,0.747073296,0.684
234,0.506,0.227,0.719,0.723029289,0.565
235,0.336,0.261,0.706,0.698593966,0.478
236,0.164,0.312,0.695,0.673865493,0.4
237,0.065,0.37,0.68,0.673804121,0.344
238,0.025,0.399,0.684,0.675382554,0.316
239,0.059,0.397,0.699,0.678587333,0.303
240,0.183,0.422,0.709,0.683389274,0.306
241,0.444,0.453,0.719,0.68974959,0.292
242,0.724,0.481,0.726,0.697620533,0.236
243,0.877,0.524,0.737,0.690971599,0.162
244,0.939,0.613,0.729,0.684732135,0.09
245,0.964,0.665,0.719,0.678909522,0.033
246,0.971,0.702,0.686,0.67350692,0.01
247,0.97,0.764,0.697,0.66853094,0.012
248,0.97,0.914,0.71,0.663995078,0.039
249,0.968,0.909,0.718,0.683903856,0.131
250,0.966,0.882,0.748,0.705286994,0.258
251,0.96,0.892,0.782,0.727512842,0.383
252,0.953,0.917,0.802,0.750804607,0.47
253,0.939,0.934,0.815,0.77497308,0.506
254,0.926,0.936,0.809,0.799815411,0.508
255,0.919,0.929,0.815,0.752722838,0.516
256,0.901,0.928,0.838,0.705210586,0.524
257,0.855,0.933,0.867,0.657667311,0.534
258,0.793,0.94,0.895,0.610461052,0.54
259,0.725,0.94,0.914,0.563949966,0.534
260,0.642,0.935,0.926,0.518474201,0.514
261,0.518,0.933,0.932,0.540728101,0.51
262,0.412,0.93,0.933,0.563170754,0.501
263,0.351,0.925,0.932,0.58607642,0.498
264,0.344,0.922,0.925,0.609298972,0.516
265,0.37,0.912,0.922,0.63277057,0.527
266,0.417,0.905,0.92,0.656422966,0.534
267,0.475,0.887,0.925,0.618173603,0.537
268,0.474,0.861,0.934,0.580862445,0.547
269,0.429,0.834,0.941,0.544681842,0.574
270,0.364,0.811,0.94,0.509800647,0.603
271,0.285,0.787,0.943,0.476371265,0.596
272,0.212,0.77,0.937,0.444524134,0.569
273,0.19,0.746,0.928,0.433517461,0.587
274,0.202,0.701,0.921,0.422728425,0.649
275,0.258,0.696,0.911,0.411070105,0.686
276,0.336,0.699,0.894,0.399369065,0.748
277,0.409,0.612,0.888,0.387855899,0.81
278,0.452,0.476,0.875,0.376545581,0.809
279,0.461,0.328,0.861,0.265034603,0.75
280,0.441,0.242,0.837,0.168485631,0.661
281,0.367,0.211,0.806,0.092052678,0.511
282,0.306,0.245,0.765,0.040694819,0.406
283,0.256,0.293,0.721,0.018950658,0.422
284,0.211,0.266,0.652,0.005413497,0.475
285,0.175,0.274,0.612,0.0051983,0.507
286,0.163,0.303,0.609,0.005387009,0.524
287,0.159,0.345,0.594,0.013500625,0.539
288,0.143,0.544,0.585,0.019607907,0.539
289,0.12,0.801,0.597,0.043398978,0.547
290,0.105,0.899,0.606,0.085165404,0.545
291,0.098,0.94,0.637,0.091740198,0.524
292,0.084,0.937,0.644,0.103041417,0.488
293,0.063,0.903,0.68,0.119229578,0.457
294,0.044,0.832,0.771,0.140461889,0.44
295,0.029,0.776,0.767,0.166795918,0.411
296,0.014,0.732,0.787,0.195832522,0.356
297,0.064,0.705,0.77,0.193582791,0.301
298,0.128,0.631,0.683,0.190394653,0.231
299,0.195,0.625,0.731,0.189990869,0.136
300,0.252,0.625,0.718,0.193144766,0.062
301,0.29,0.563,0.774,0.200045445,0.024
302,0.304,0.448,0.804,0.210496537,0.033
303,0.321,0.342,0.782,0.171916381,0.086
304,0.348,0.504,0.74,0.145353469,0.062
305,0.375,0.829,0.709,0.130022081,0.033
306,0.396,0.947,0.649,0.124884004,0.014
307,0.421,0.944,0.569,0.129329183,0.007
308,0.449,0.955,0.509,0.143622254,0.01
309,0.485,0.956,0.488,0.115919338,0.058
310,0.537,0.948,0.451,0.112041943,0.076
311,0.606,0.94,0.393,0.125679697,0.081
312,0.668,0.917,0.321,0.160393413,0.113
313,0.711,0.878,0.279,0.224151759,0.13
314,0.753,0.85,0.244,0.31941724,0.149
315,0.796,0.837,0.211,0.298011112,0.182
316,0.848,0.81,0.168,0.278246011,0.243
317,0.877,0.737,0.137,0.261043476,0.307
318,0.892,0.66,0.088,0.247139121,0.336
319,0.89,0.609,0.042,0.237010652,0.342
320,0.866,0.538,0.042,0.230911345,0.328
321,0.823,0.475,0.048,0.237183837,0.29
322,0.763,0.487,0.045,0.245267584,0.262
323,0.727,0.521,0.014,0.254972136,0.247
324,0.711,0.521,0.026,0.266106116,0.249
325,0.69,0.544,0.023,0.278477149,0.256
326,0.628,0.668,0.03,0.29189203,0.248
327,0.556,0.642,0.025,0.22308235,0.254
328,0.534,0.653,0.014,0.16171646,0.258
329,0.518,0.609,0.005,0.109253303,0.271
330,0.494,0.572,0.002,0.067006635,0.28
331,0.449,0.545,0.007,0.036061411,0.277
332,0.403,0.524,0.028,0.017093542,0.258
333,0.37,0.521,0.065,0.019272126,0.225
334,0.338,0.527,0.089,0.022048464,0.191
335,0.328,0.524,0.107,0.025413427,0.164
336,0.307,0.542,0.137,0.029354906,0.147
337,0.291,0.572,0.176,0.033860267,0.137
338,0.288,0.55,0.227,0.038916271,0.131
339,0.289,0.509,0.274,0.042998115,0.138
340,0.28,0.465,0.299,0.047521353,0.137
341,0.257,0.377,0.306,0.052486993,0.148
342,0.214,0.328,0.3,0.059177886,0.172
343,0.183,0.305,0.297,0.06808268,0.201
344,0.144,0.276,0.292,0.07883829,0.239
345,0.105,0.219,0.289,0.111727692,0.295
346,0.05,0.159,0.295,0.159868536,0.329
347,0.027,0.107,0.3,0.218132835,0.31
348,0.026,0.074,0.315,0.283055753,0.241
349,0.046,0.057,0.337,0.356053226,0.169
350,0.091,0.048,0.341,0.439160616,0.107
351,0.161,0.041,0.331,0.424854664,0.07
352,0.252,0.042,0.303,0.415333397,0.073
353,0.37,0.045,0.263,0.410337612,0.108
354,0.485,0.05,0.235,0.409626145,0.176
355,0.577,0.053,0.211,0.413021127,0.297
356,0.562,0.058,0.18,0.420400076,0.452
357,0.526,0.065,0.147,0.511478401,0.599
358,0.547,0.076,0.125,0.605540879,0.712
359,0.411,0.089,0.113,0.701066831,0.775
360,0.28,0.109,0.1,0.812532969,0.773
361,0.212,0.136,0.083,0.817045288,0.744
362,0.169,0.151,0.066,0.822172919,0.733
363,0.234,0.157,0.051,0.831156893,0.741
364,0.31,0.145,0.043,0.840989927,0.765
365,0.315,0.136,0.038,0.851560115,0.822
366,0.321,0.124,0.033,0.862758779,0.878
367,0.344,0.117,0.029,0.874477237,0.908
368,0.359,0.108,0.029,0.886606803,0.917
369,0.409,0.096,0.028,0.890687323,0.917
370,0.506,0.092,0.026,0.899140033,0.914
371,0.599,0.092,0.022,0.91166333,0.902
372,0.683,0.087,0.019,0.927746554,0.883
373,0.744,0.076,0.017,0.946639106,0.856
374,0.717,0.066,0.016,0.967348728,0.832
375,0.637,0.072,0.018,0.955942933,0.814
376,0.631,0.088,0.022,0.944884168,0.81
377,0.624,0.109,0.025,0.934348978,0.798
378,0.637,0.122,0.028,0.924220745,0.781
379,0.701,0.119,0.03,0.914720012,0.768
380,0.748,0.106,0.034,0.906186508,0.772
381,0.765,0.092,0.039,0.907516327,0.781
382,0.753,0.083,0.045,0.909121226,0.777
383,0.709,0.078,0.057,0.910998892,0.754
384,0.642,0.068,0.073,0.888309673,0.721
385,0.568,0.058,0.091,0.867225824,0.688
386,0.485,0.051,0.113,0.845793655,0.671
387,0.392,0.041,0.135,0.842446557,0.662
388,0.338,0.033,0.149,0.839426386,0.658
389,0.327,0.028,0.16,0.836806957,0.648
390,0.334,0.027,0.159,0.834650779,0.642
391,0.36,0.028,0.162,0.833013676,0.644
392,0.405,0.031,0.169,0.831922923,0.651
393,0.468,0.034,0.173,0.830183602,0.645
394,0.605,0.037,0.181,0.83713714,0.585
395,0.723,0.037,0.196,0.852947231,0.507
396,0.77,0.031,0.208,0.8771938,0.428
397,0.751,0.025,0.231,0.909535945,0.345
398,0.695,0.021,0.274,0.949296779,0.265
399,0.635,0.021,0.305,0.938197453,0.226
400,0.564,0.024,0.318,0.927729033,0.252
401,0.49,0.03,0.329,0.918049399,0.302
402,0.422,0.04,0.343,0.909280321,0.332
403,0.394,0.053,0.377,0.901550713,0.352
404,0.417,0.068,0.416,0.894957416,0.354
405,0.443,0.081,0.456,0.90350825,0.336
406,0.492,0.088,0.485,0.913252649,0.286
407,0.541,0.088,0.514,0.924048191,0.216
408,0.601,0.075,0.518,0.935723965,0.147
409,0.65,0.061,0.539,0.948081276,0.088
410,0.685,0.051,0.532,0.960895586,0.044
411,0.712,0.043,0.549,0.970036849,0.014
412,0.693,0.042,0.584,0.978938476,0.01
413,0.683,0.045,0.603,0.987547785,0.012
414,0.69,0.046,0.596,0.999846431,0.016
415,0.72,0.048,0.596,0.999699866,0.015
416,0.746,0.048,0.558,0.999552458,0.01
417,0.773,0.042,0.615,0.99937994,0.011
418,0.853,0.03,0.572,0.999204354,0.01
419,0.906,0.02,0.57,0.999026875,0.005
420,0.924,0.014,0.616,0.998848583,0.005
421,0.927,0.01,0.609,0.998670529,0.008
422,0.915,0.011,0.621,0.998493727,0.01
423,0.903,0.013,0.626,0.997893275,0.012
424,0.901,0.02,0.603,0.909660835,0.008
425,0.875,0.026,0.628,0.803606812,0.006
426,0.824,0.031,0.612,0.693668599,0.004
427,0.724,0.036,0.65,0.577040561,0.003
428,0.63,0.038,0.65,0.473121093,0.003
429,0.553,0.04,0.648,0.382587547,0.004
430,0.467,0.048,0.694,0.301857478,0.005
431,0.37,0.06,0.729,0.237199768,0.006
432,0.3,0.07,0.75,0.187765832,0.006
433,0.258,0.072,0.76,0.152060783,0.007
434,0.217,0.067,0.754,0.128712543,0.008
435,0.169,0.056,0.748,0.114948965,0.014
436,0.122,0.043,0.741,0.104459039,0.028
437,0.094,0.036,0.725,0.097782605,0.05
438,0.089,0.036,0.703,0.0953887,0.065
439,0.089,0.045,0.66,0.097662755,0.081
440,0.088,0.057,0.616,0.104875924,0.088
441,0.094,0.063,0.597,0.117363567,0.088
442,0.117,0.043,0.59,0.133878675,0.075
443,0.146,0.024,0.616,0.155084481,0.058
444,0.159,0.016,0.651,0.182026114,0.035
445,0.145,0.019,0.69,0.215303545,0.017
446,0.119,0.023,0.729,0.254824751,0.007
447,0.09,0.033,0.768,0.254480749,0.006
448,0.049,0.047,0.809,0.258465594,0.009
449,0.027,0.067,0.847,0.266789123,0.01
450,0.05,0.089,0.868,0.279459208,0.009
451,0.125,0.108,0.85,0.296456997,0.01
452,0.282,0.12,0.82,0.317719636,0.019
453,0.491,0.125,0.78,0.354168931,0.03
454,0.603,0.13,0.717,0.395691573,0.061
455,0.644,0.136,0.668,0.443218684,0.138
456,0.656,0.135,0.645,0.495911297,0.235
457,0.662,0.132,0.6,0.552727741,0.314
458,0.654,0.138,0.609,0.61244342,0.373
459,0.64,0.152,0.597,0.5710323,0.397
460,0.629,0.16,0.591,0.532065883,0.405
461,0.637,0.159,0.546,0.496160552,0.372
462,0.666,0.157,0.478,0.463854759,0.352
463,0.69,0.153,0.384,0.435600994,0.318
464,0.677,0.151,0.317,0.411764592,0.271
465,0.644,0.138,0.296,0.387303204,0.213
466,0.489,0.092,0.312,0.367095252,0.197
467,0.28,0.062,0.334,0.351281124,0.263
468,0.138,0.06,0.361,0.33990449,0.385
469,0.082,0.067,0.387,0.332925797,0.483
470,0.072,0.08,0.377,0.330229524,0.549
471,0.106,0.119,0.345,0.273307775,0.597
472,0.174,0.175,0.33,0.240656765,0.62
473,0.327,0.228,0.344,0.2317317,0.597
474,0.537,0.269,0.355,0.247030409,0.527
475,0.66,0.293,0.409,0.2879861,0.435
476,0.7,0.3,0.439,0.354757153,0.357
477,0.695,0.285,0.521,0.435367591,0.294
478,0.654,0.274,0.556,0.523165512,0.243
479,0.594,0.266,0.582,0.61484714,0.19
480,0.524,0.266,0.588,0.706813027,0.173
481,0.459,0.277,0.598,0.79489032,0.185
482,0.369,0.3,0.629,0.830360238,0.237
483,0.308,0.323,0.66,0.820728343,0.297
484,0.296,0.328,0.653,0.816404959,0.338
485,0.321,0.324,0.634,0.815190243,0.351
486,0.356,0.323,0.612,0.819063819,0.328
487,0.345,0.324,0.606,0.82829331,0.266
488,0.288,0.325,0.609,0.84314461,0.138
489,0.212,0.285,0.599,0.846154053,0.093
490,0.117,0.186,0.589,0.815048002,0.062
491,0.052,0.138,0.579,0.811934286,0.043
492,0.015,0.141,0.551,0.815870992,0.033
493,0.01,0.162,0.509,0.826805082,0.032
494,0.008,0.163,0.491,0.844405608,0.035
495,0.01,0.193,0.469,0.784003436,0.06
496,0.016,0.26,0.419,0.726945097,0.04
497,0.037,0.314,0.352,0.672479432,0.016
498,0.105,0.336,0.306,0.624464369,0.006
499,0.208,0.33,0.295,0.5840771,0.008
500,0.293,0.312,0.312,0.552095171,0.022
501,0.348,0.289,0.333,0.561360302,0.047
502,0.379,0.261,0.341,0.595827137,0.065
503,0.415,0.223,0.372,0.649190035,0.075
504,0.479,0.177,0.421,0.72042191,0.082
505,0.584,0.136,0.501,0.803466365,0.086
506,0.616,0.105,0.624,0.853298445,0.083
507,0.524,0.084,0.749,0.82002035,0.072
508,0.437,0.072,0.809,0.747549535,0.062
509,0.461,0.066,0.777,0.674713608,0.072
510,0.547,0.055,0.733,0.603321144,0.07
511,0.539,0.04,0.695,0.535193473,0.057
512,0.498,0.035,0.661,0.472108771,0.063
513,0.477,0.039,0.635,0.492731308,0.071
514,0.409,0.034,0.619,0.515002833,0.072
515,0.348,0.028,0.625,0.538837182,0.059
516,0.315,0.025,0.631,0.564126423,0.045
517,0.317,0.028,0.625,0.590750081,0.04
518,0.345,0.027,0.617,0.618575346,0.044
519,0.379,0.021,0.562,0.532616954,0.072
520,0.475,0.017,0.537,0.446367153,0.047
521,0.582,0.018,0.549,0.364140025,0.026
522,0.65,0.022,0.562,0.287561213,0.017
523,0.695,0.024,0.567,0.218471263,0.014
524,0.717,0.021,0.572,0.158649463,0.021
525,0.709,0.016,0.581,0.137164065,0.036
526,0.701,0.012,0.594,0.123803393,0.047
527,0.709,0.011,0.613,0.118118218,0.048
528,0.713,0.011,0.622,0.119978758,0.039
529,0.729,0.016,0.627,0.12967135,0.034
530,0.775,0.021,0.64,0.147739358,0.033
531,0.796,0.024,0.644,0.153155391,0.031
532,0.765,0.02,0.625,0.160970766,0.038
533,0.787,0.015,0.613,0.171059899,0.053
534,0.849,0.014,0.608,0.183317945,0.06
535,0.863,0.029,0.609,0.197690461,0.057
536,0.879,0.06,0.658,0.214185081,0.065
537,0.862,0.092,0.633,0.268636067,0.094
538,0.819,0.11,0.633,0.33056207,0.12
539,0.822,0.107,0.642,0.398613699,0.154
540,0.815,0.109,0.645,0.471284441,0.185
541,0.806,0.12,0.644,0.546972845,0.168
542,0.854,0.138,0.649,0.624020979,0.146
543,0.87,0.163,0.668,0.591628293,0.143
544,0.853,0.183,0.709,0.59846593,0.165
545,0.885,0.18,0.746,0.64232301,0.195
546,0.89,0.162,0.755,0.716399133,0.246
547,0.89,0.138,0.746,0.808734766,0.31
548,0.874,0.114,0.71,0.843913445,0.405
549,0.877,0.096,0.681,0.847508869,0.501
550,0.907,0.084,0.661,0.852058877,0.597
551,0.914,0.083,0.616,0.857491419,0.674
552,0.926,0.088,0.57,0.863773733,0.751
553,0.928,0.086,0.568,0.871150513,0.825
554,0.931,0.075,0.572,0.877008708,0.834
555,0.945,0.062,0.524,0.874162528,0.74
556,0.946,0.048,0.501,0.873365405,0.69
557,0.938,0.029,0.539,0.874612053,0.765
558,0.929,0.016,0.553,0.87784604,0.771
559,0.903,0.011,0.551,0.88276427,0.844
560,0.849,0.013,0.557,0.889564413,0.911
561,0.755,0.024,0.534,0.911151013,0.938
562,0.643,0.038,0.539,0.932551171,0.938
563,0.515,0.044,0.546,0.95345885,0.935
564,0.342,0.046,0.554,0.973506787,0.933
565,0.208,0.04,0.563,0.997469149,0.927
566,0.128,0.034,0.591,0.996901457,0.938
567,0.097,0.037,0.591,0.990198954,0.957
568,0.081,0.055,0.546,0.969314101,0.964
569,0.072,0.078,0.485,0.947033503,0.966
570,0.071,0.098,0.435,0.924053988,0.96
571,0.074,0.112,0.385,0.898489614,0.959
572,0.078,0.125,0.341,0.874414159,0.96
573,0.077,0.138,0.291,0.78572677,0.957
574,0.072,0.15,0.239,0.729662265,0.942
575,0.063,0.165,0.193,0.725374665,0.914
576,0.056,0.174,0.158,0.771584702,0.86
577,0.05,0.168,0.134,0.818747857,0.724
578,0.042,0.145,0.107,0.81549587,0.582
