Source: ERA5; 22.01.2025; Unit: Deviation from mean; Konstantin Loffler <kl@wip.tu-berlin.de>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
44,0.713791294,0.521718309,0.453012615,0.661864162,0.755764689
45,0.713733205,0.521664603,0.452964519,0.661886877,0.755798948
46,0.713745215,0.521612373,0.452905899,0.661899726,0.755811951
47,0.713767702,0.521562185,0.452837108,0.66190453,0.755821317
48,0.713775036,0.52151234,0.452747661,0.661913035,0.755832643
49,0.713805089,0.521403184,0.452814218,0.661709774,0.7556248
50,0.713784788,0.521400703,0.452779181,0.661817396,0.755741942
51,0.713773593,0.521388222,0.452757889,0.661972471,0.755899828
52,0.713822401,0.521367888,0.452744477,0.662146297,0.756112365
53,0.713925557,0.521347672,0.452732195,0.662325906,0.756376844
54,0.714028805,0.521324871,0.452718246,0.662754048,0.756668352
55,0.714107173,0.521298811,0.452700728,0.662774508,0.756983303
56,0.714146911,0.521271049,0.452680503,0.662796153,0.757269943
57,0.714161428,0.521248084,0.452661603,0.662820811,0.75755118
58,0.714149347,0.521229703,0.452642015,0.662849021,0.757759234
59,0.714116916,0.521216016,0.452613819,0.662866905,0.757810739
60,0.714075623,0.521208337,0.452578668,0.66286037,0.757764603
61,0.714035583,0.521208809,0.452539845,0.662822532,0.757757622
62,0.713988683,0.521379747,0.452496775,0.662762759,0.757721191
63,0.71393555,0.52132827,0.45245833,0.66269547,0.757652085
64,0.713873315,0.521273943,0.452429763,0.662635989,0.757617772
65,0.713801362,0.521217499,0.452523161,0.662585386,0.757597093
66,0.713714457,0.521158274,0.452465888,0.662553008,0.757466548
67,0.713629693,0.521096404,0.452397117,0.662549569,0.757420032
68,0.713556916,0.521030094,0.45231847,0.662550617,0.75786967
69,0.71351307,0.520960413,0.452246582,0.662557684,0.757875554
70,0.713505686,0.520892079,0.452192196,0.662563353,0.757889596
71,0.713532081,0.520830072,0.452182484,0.662561875,0.757913482
72,0.713565085,0.520773192,0.45220599,0.662562332,0.757936245
73,0.713594565,0.520510892,0.452334596,0.662380279,0.757706347
74,0.713417104,0.52044554,0.452264646,0.662383455,0.757738712
75,0.713234127,0.520385376,0.452180889,0.662396972,0.757812132
76,0.713091765,0.520326568,0.452087948,0.662419714,0.75797319
77,0.712966323,0.520262388,0.451989956,0.662453216,0.75817555
78,0.71286332,0.520206937,0.45189335,0.662712667,0.758366754
79,0.712780995,0.520158677,0.451806543,0.66266679,0.758582426
80,0.712693839,0.520109664,0.451733274,0.662615867,0.758828531
81,0.712601358,0.520055065,0.451682459,0.662559149,0.759078041
82,0.712497218,0.519997117,0.451651769,0.662495992,0.759287343
83,0.712390374,0.519939414,0.451622831,0.662430162,0.759387183
84,0.712281203,0.519881323,0.451587755,0.662363592,0.759443696
85,0.712169705,0.519818328,0.451543849,0.662290593,0.759544848
86,0.712050546,0.519909296,0.451494499,0.662209449,0.759571789
87,0.71192423,0.519870834,0.451449501,0.662122207,0.759517866
88,0.711795725,0.51983218,0.45141182,0.662037564,0.759499326
89,0.711671359,0.51979029,0.451445052,0.66195895,0.759517296
90,0.711552491,0.519744306,0.451341802,0.66189623,0.759425819
91,0.711441097,0.519698727,0.451220878,0.661847677,0.759306132
92,0.711336428,0.519651305,0.451080744,0.661796022,0.759504826
93,0.711248016,0.519605213,0.450927125,0.661735155,0.759414058
94,0.711174236,0.51955946,0.450758251,0.661661329,0.759336017
95,0.711110747,0.519513649,0.450601993,0.661577876,0.759276905
96,0.711053583,0.519466657,0.450469603,0.661491336,0.759237278
97,0.71092912,0.519264876,0.450500833,0.661035674,0.758906229
98,0.710708377,0.519264329,0.450328614,0.660827985,0.758980304
99,0.710483446,0.519245405,0.450137413,0.660591432,0.759071462
100,0.71032295,0.519212226,0.449949968,0.660344665,0.759278859
101,0.710252615,0.519173482,0.449763248,0.66006744,0.759546889
102,0.710230888,0.519134922,0.449573764,0.660275805,0.759785286
103,0.710214534,0.519086941,0.449396232,0.660286076,0.759999437
104,0.710155209,0.519031748,0.449228993,0.660290796,0.760188878
105,0.710063427,0.518984994,0.449072865,0.660289965,0.760385703
106,0.709966239,0.518947554,0.448925245,0.66028337,0.76054956
107,0.709863279,0.518906156,0.448786339,0.660271759,0.760623035
108,0.709754799,0.518860192,0.448654234,0.660258974,0.760671094
109,0.709640926,0.518812209,0.448504045,0.660229967,0.76064365
110,0.709517723,0.519000257,0.448334271,0.660170764,0.76057839
111,0.709385815,0.51894394,0.448151004,0.660065273,0.760542738
112,0.709250015,0.518886779,0.44796462,0.659940835,0.760564408
113,0.70911599,0.518829828,0.447998314,0.659803334,0.760602331
114,0.708975863,0.518775591,0.44794326,0.659665943,0.760448013
115,0.708821399,0.518728546,0.447889153,0.659557258,0.760296729
116,0.708630854,0.518687569,0.447838299,0.659495034,0.760498353
117,0.708381926,0.518645084,0.447791409,0.659461463,0.760384985
118,0.708155886,0.518600368,0.447752874,0.659418899,0.760268113
119,0.707979259,0.518557634,0.447748741,0.659357819,0.760141515
120,0.707835655,0.518517014,0.447759984,0.659292706,0.76000011
121,0.707886576,0.518247312,0.447776581,0.658984989,0.75962452
122,0.707891536,0.518240118,0.447635539,0.658820232,0.759457522
123,0.707905944,0.518243924,0.447489427,0.658660616,0.759353909
124,0.707968698,0.518261159,0.447343875,0.658499684,0.759290021
125,0.708035484,0.518276057,0.447198687,0.658349694,0.75923814
126,0.708089883,0.51826366,0.44705171,0.658585226,0.75919872
127,0.708105833,0.518219692,0.446903032,0.65863477,0.759207812
128,0.708071882,0.518151794,0.446752278,0.658684958,0.759236873
129,0.708000194,0.518058845,0.446601248,0.658736536,0.759209095
130,0.707917661,0.517956865,0.446453675,0.658789821,0.759137295
131,0.70783202,0.517846767,0.446309625,0.658841521,0.759029961
132,0.707745111,0.517713796,0.446157237,0.658892059,0.758974061
133,0.707657919,0.51755384,0.446001068,0.658942499,0.758910766
134,0.70756756,0.517664202,0.445840362,0.659006238,0.758806739
135,0.707477101,0.517627624,0.445676999,0.659081422,0.758703867
136,0.707390709,0.517588986,0.445522576,0.659141624,0.758684936
137,0.707306665,0.517543894,0.445533692,0.659180001,0.758695812
138,0.707214681,0.517491696,0.445459188,0.659210669,0.758480133
139,0.707109623,0.517435575,0.445364531,0.65925617,0.758261478
140,0.706986728,0.517377041,0.445233074,0.659279422,0.758459054
141,0.706844732,0.517319864,0.445090902,0.659284903,0.75836557
142,0.706695579,0.517266794,0.4449562,0.659273624,0.758269012
143,0.706588046,0.517215962,0.444851534,0.659247288,0.758171072
144,0.706495027,0.517163993,0.444764181,0.659219837,0.7580619
145,0.706525323,0.516931684,0.444885284,0.658784829,0.757733939
146,0.706476659,0.51692858,0.444826641,0.658482383,0.757623064
147,0.706430567,0.516898409,0.444757494,0.658203972,0.757531327
148,0.706443859,0.51685624,0.444666574,0.657979924,0.75750648
149,0.706483486,0.51680507,0.444545655,0.657738609,0.757504745
150,0.706525438,0.516765956,0.444401857,0.657981068,0.757500902
151,0.706556518,0.516722632,0.444247929,0.657992356,0.757496779
152,0.706557959,0.516674936,0.444085435,0.658009527,0.757432814
153,0.706533122,0.516639959,0.443909938,0.658027547,0.757288747
154,0.706495577,0.516621257,0.443720561,0.658042652,0.757095194
155,0.706446916,0.516597101,0.443532702,0.658052616,0.756844305
156,0.706383358,0.516556353,0.443359438,0.65806767,0.756610892
157,0.706301002,0.516506205,0.443193118,0.658086224,0.756459292
158,0.706183499,0.516752488,0.443036991,0.658105626,0.756259581
159,0.706056149,0.516700047,0.442903591,0.658115751,0.755968352
160,0.705933847,0.516644415,0.442765943,0.658121211,0.755713386
161,0.705822564,0.516586312,0.442810173,0.658127095,0.755558931
162,0.705705708,0.516526066,0.44273478,0.658142337,0.755324075
163,0.705579018,0.516467663,0.442659413,0.658171845,0.755147092
164,0.70544031,0.516409143,0.442576609,0.658189821,0.755449082
165,0.70527255,0.516349983,0.442499408,0.658197403,0.755459303
166,0.705041275,0.516288813,0.44243081,0.658188121,0.755465612
167,0.704810941,0.516227854,0.442360301,0.658154446,0.755466751
168,0.704593035,0.5161643,0.442272394,0.658099142,0.755458807
169,0.704388911,0.515954236,0.442303858,0.657808265,0.755139612
170,0.704239672,0.51580073,0.442186328,0.657735622,0.754874888
171,0.704095138,0.515634181,0.442066097,0.657661358,0.754647436
172,0.704004021,0.515456193,0.441947379,0.657571291,0.754472239
173,0.703943288,0.515274428,0.441825593,0.657459483,0.754309244
174,0.703911224,0.515083534,0.441696005,0.657644049,0.754167903
175,0.703904758,0.514878194,0.441556003,0.657565912,0.754066986
176,0.703892167,0.514666662,0.441410341,0.657484194,0.753974864
177,0.703861926,0.514457255,0.441263452,0.657397313,0.753867598
178,0.703819379,0.514255846,0.441117293,0.6573058,0.753767874
179,0.703768408,0.51405707,0.440965231,0.657210612,0.753638
180,0.703710958,0.513852038,0.440811431,0.657112173,0.753554047
181,0.703650185,0.513635301,0.440640219,0.657003935,0.753504167
182,0.703576393,0.513760839,0.440439715,0.656879411,0.75336688
183,0.703481048,0.513700233,0.440211092,0.65673619,0.753192696
184,0.703376281,0.51363286,0.439982337,0.656601476,0.75309808
185,0.703271666,0.513557949,0.440035336,0.656479003,0.753085195
186,0.70315534,0.513476346,0.439977817,0.65637522,0.752967632
187,0.703028404,0.513391995,0.439898329,0.656304766,0.752882439
188,0.702885123,0.51330222,0.439785282,0.656251566,0.753097221
189,0.702724912,0.513208511,0.43967195,0.656202539,0.753076837
190,0.702551241,0.513114126,0.439574448,0.656142558,0.753052289
191,0.702349694,0.51302113,0.439491997,0.656062722,0.753015665
192,0.702146755,0.512923691,0.439404116,0.655970263,0.752965718
193,0.701970406,0.512481818,0.439393568,0.655747803,0.752688888
194,0.7018629,0.512147963,0.439246866,0.655689088,0.752391196
195,0.701764229,0.511823682,0.439088838,0.655642841,0.752102118
196,0.70174259,0.511516467,0.438928542,0.655617429,0.751901424
197,0.701784643,0.511234815,0.438766737,0.655615363,0.751753067
198,0.701862972,0.510970892,0.438601778,0.655898572,0.751635335
199,0.701934533,0.510713499,0.438436366,0.655889961,0.751617626
200,0.701956401,0.510461373,0.438269456,0.655881455,0.751627582
201,0.701924225,0.510216731,0.438104037,0.655862629,0.751596182
202,0.701908999,0.509980584,0.437933271,0.655820425,0.75154169
203,0.701869108,0.509751145,0.43775105,0.655763592,0.751435222
204,0.701812579,0.509527252,0.43756284,0.655712347,0.751353525
205,0.701763535,0.509310699,0.437370412,0.655655743,0.751328782
206,0.701714739,0.509381469,0.437179417,0.655585364,0.751228315
207,0.701640396,0.509349719,0.436995555,0.65548607,0.751052462
208,0.701557272,0.509314099,0.436815422,0.655395903,0.750984241
209,0.701474168,0.509272323,0.436860714,0.655317852,0.750943092
210,0.701388253,0.50922446,0.436786593,0.655259844,0.750711279
211,0.701297242,0.509172987,0.436698839,0.655234063,0.750531531
212,0.701197767,0.509112419,0.436597113,0.655249068,0.750690163
213,0.701109573,0.509040667,0.436475476,0.655269907,0.750617869
214,0.70106851,0.508961832,0.436319931,0.655264834,0.750545037
215,0.701021796,0.50887779,0.436154356,0.655231852,0.750462292
216,0.700969434,0.508784365,0.435988135,0.655182688,0.750373223
217,0.70093533,0.508380431,0.435937546,0.654907967,0.750113878
218,0.700696311,0.5080745,0.435808339,0.654866187,0.750000828
219,0.700454678,0.507764313,0.435667813,0.654823375,0.749833089
220,0.700242967,0.507471008,0.435525588,0.654778892,0.749650634
221,0.700054391,0.507228414,0.435376449,0.654724516,0.749455203
222,0.699906183,0.507036291,0.435212259,0.654992138,0.749238914
223,0.699792986,0.506875433,0.435043037,0.654977851,0.749034907
224,0.699671376,0.506732844,0.434876667,0.654956214,0.748804033
225,0.699537647,0.506600853,0.43471482,0.654921031,0.748545178
226,0.699380616,0.506469916,0.434554573,0.654874091,0.748238318
227,0.699220004,0.506341492,0.434398336,0.654814035,0.74785454
228,0.699055997,0.506215824,0.434242408,0.654758819,0.747541473
229,0.698896552,0.5060886,0.434101701,0.654699203,0.747394116
230,0.698771009,0.506200889,0.433974365,0.654622497,0.747223098
231,0.698678198,0.506160088,0.433867968,0.6545027,0.747004338
232,0.69859025,0.506113524,0.433773636,0.654362556,0.746907452
233,0.698492827,0.506061325,0.433795128,0.654218988,0.746899223
234,0.698378416,0.506003589,0.433696055,0.654074356,0.746740377
235,0.698259744,0.505942827,0.433567771,0.653924868,0.746619947
236,0.698123988,0.505874529,0.433387628,0.653791669,0.74680052
237,0.697950268,0.505800612,0.433211232,0.653698697,0.74677741
238,0.697782854,0.505720455,0.433072238,0.653628711,0.746755258
239,0.697664012,0.505635221,0.433005275,0.653571497,0.746707032
240,0.697575932,0.505538816,0.432954855,0.653525692,0.746590298
241,0.697542071,0.505095748,0.432957407,0.653304789,0.746224501
242,0.697429525,0.504781121,0.43277118,0.6532037,0.746088554
243,0.697311926,0.504511315,0.432592674,0.653119382,0.745962056
244,0.697216384,0.504294218,0.432421662,0.653029971,0.745863795
245,0.697143327,0.504077338,0.432254811,0.652942521,0.745789797
246,0.697118172,0.503855859,0.43209186,0.653163686,0.745714453
247,0.697132699,0.503633488,0.431929809,0.653187932,0.745641643
248,0.6971292,0.503411965,0.431772808,0.653204032,0.745558775
249,0.697077159,0.50319355,0.43162331,0.653213341,0.745406337
250,0.696978856,0.502988146,0.431483534,0.653217323,0.745167895
251,0.69685062,0.502798105,0.431351137,0.653209813,0.74480796
252,0.696711437,0.502617825,0.431225696,0.653192276,0.74446038
253,0.696562865,0.502439775,0.431117619,0.653161682,0.74417827
254,0.696407351,0.502500403,0.431026027,0.653114277,0.743922794
255,0.696244904,0.502473994,0.430939453,0.653024644,0.743562927
256,0.696070373,0.502442704,0.430847937,0.652908915,0.743197503
257,0.695881939,0.502405239,0.430843531,0.652783994,0.742886673
258,0.695685491,0.502362775,0.430723057,0.652673618,0.742531435
259,0.695485778,0.502315097,0.430563914,0.652592447,0.74225618
260,0.69526674,0.502255971,0.430359901,0.652519218,0.742380726
261,0.695028916,0.502189295,0.430174758,0.65245721,0.742335412
262,0.694794519,0.502112946,0.430014486,0.652400372,0.742286598
263,0.694594993,0.502029986,0.429846601,0.652342502,0.74223064
264,0.694428107,0.501936105,0.429663196,0.65228782,0.742158508
265,0.694383284,0.501584889,0.429608238,0.651958949,0.741798433
266,0.694291246,0.501331666,0.429480676,0.651808006,0.74147313
267,0.694142691,0.501094036,0.429358087,0.651693212,0.7411621
268,0.694016457,0.500878651,0.429238207,0.651608536,0.740939091
269,0.693897666,0.500674559,0.429118889,0.651535882,0.740749532
270,0.693822198,0.500478116,0.429000427,0.651820451,0.740572355
271,0.693791585,0.500285778,0.428883955,0.65187695,0.740416939
272,0.693744832,0.500095793,0.428768987,0.651927423,0.740272255
273,0.693646425,0.499908369,0.428655396,0.651967913,0.740203546
274,0.693529616,0.499720535,0.428542652,0.651994774,0.740033938
275,0.693405548,0.499528994,0.428429821,0.652008314,0.739764843
276,0.693283347,0.499336897,0.428324259,0.652006346,0.739473116
277,0.69317213,0.499155226,0.428231691,0.651983875,0.739152926
278,0.693054305,0.49922682,0.428151462,0.651948918,0.738843505
279,0.692913244,0.499210221,0.428084885,0.651910218,0.738531471
280,0.692753969,0.499192769,0.428021395,0.651864604,0.738250257
281,0.692579675,0.499171413,0.428011996,0.651790913,0.737988657
282,0.692391326,0.499142069,0.427893979,0.651708035,0.737630717
283,0.692188826,0.499107239,0.427726824,0.651648102,0.737396381
284,0.691973548,0.499062291,0.427485718,0.651605072,0.737621484
285,0.691747304,0.499006651,0.427241442,0.651590372,0.737615402
286,0.691548546,0.49894237,0.427029236,0.651586744,0.737611052
287,0.691385304,0.498876642,0.426853952,0.65156004,0.737611231
288,0.691252731,0.498810931,0.426695488,0.651513177,0.73760475
289,0.691202772,0.498490429,0.426701987,0.651203908,0.737202704
290,0.690974738,0.498332457,0.426613158,0.651014274,0.736933834
291,0.690716425,0.498162783,0.426532067,0.650843676,0.736673596
292,0.690490521,0.497983901,0.426452107,0.650671419,0.736422239
293,0.690310613,0.497780379,0.426375211,0.65052724,0.736165348
294,0.690163043,0.497577933,0.42630543,0.650701105,0.735891665
295,0.69003209,0.497379831,0.42624379,0.650659499,0.735629049
296,0.689896874,0.497185744,0.426186173,0.650612613,0.735426469
297,0.689761129,0.496999413,0.426130595,0.650560552,0.735307189
298,0.689617404,0.496816395,0.426075814,0.65050363,0.735245981
299,0.689469897,0.496629782,0.426022436,0.65045252,0.735143961
300,0.689317684,0.496440384,0.425969244,0.650395204,0.735008305
301,0.689156817,0.496253375,0.425916254,0.650315324,0.734864237
302,0.688994049,0.496336925,0.425861611,0.65020767,0.734694191
303,0.688830022,0.496300472,0.425804314,0.650081013,0.734459767
304,0.688669034,0.496260588,0.425744719,0.649950735,0.734237701
305,0.688515839,0.496215888,0.425726355,0.649798488,0.734091626
306,0.688365381,0.49616571,0.42561371,0.64962947,0.733998367
307,0.68823105,0.4961103,0.425465682,0.649467253,0.733953401
308,0.688088425,0.496047251,0.425276937,0.649328549,0.73423827
309,0.687923467,0.49597925,0.425110492,0.649226536,0.734187665
310,0.687754941,0.495905577,0.424969755,0.649140185,0.734137331
311,0.687609677,0.495825034,0.424870254,0.649049268,0.734079747
312,0.687469653,0.49573483,0.424794744,0.64896116,0.73401439
313,0.687462917,0.495412913,0.42486944,0.64853673,0.733561532
314,0.687277745,0.495310666,0.424780132,0.648270398,0.733452976
315,0.68708386,0.495174495,0.424694261,0.647996034,0.73330107
316,0.686931067,0.495016223,0.424609937,0.647722519,0.73317364
317,0.686842842,0.494868984,0.424526236,0.647474457,0.733057436
318,0.686773983,0.494752226,0.424446687,0.647661789,0.732911152
319,0.686696767,0.494655627,0.42437124,0.647637513,0.732751385
320,0.68658852,0.494586046,0.424302105,0.647602251,0.732599638
321,0.686454002,0.494549252,0.424241673,0.647562066,0.732460498
322,0.686306677,0.4945045,0.424187294,0.647514289,0.732334541
323,0.686151866,0.494443536,0.42413201,0.647464056,0.732190448
324,0.685992516,0.494374537,0.424075757,0.647411367,0.732036768
325,0.685833758,0.494300414,0.424021024,0.647330165,0.73187994
326,0.68567611,0.494469531,0.423970607,0.647207035,0.73166865
327,0.685517614,0.494426829,0.423936558,0.647058068,0.731414388
328,0.685362238,0.494381083,0.423911416,0.646922388,0.731272129
329,0.685204002,0.494332712,0.42393191,0.646811551,0.731258895
330,0.685023607,0.494279536,0.423824512,0.646732649,0.731247297
331,0.684813022,0.494222872,0.423674766,0.646693237,0.731226274
332,0.684562449,0.494161648,0.423467185,0.646676866,0.731458244
333,0.684277613,0.494099632,0.423276377,0.646663005,0.731387765
334,0.684045616,0.494038887,0.423131357,0.646631739,0.731326858
335,0.683887758,0.493979859,0.423036687,0.646572226,0.731276044
336,0.683763138,0.493918516,0.422949023,0.646498193,0.731222356
337,0.683698208,0.493591231,0.422938025,0.646118332,0.730835819
338,0.683526856,0.493351418,0.422834867,0.645925932,0.730765519
339,0.683359306,0.493094038,0.422738968,0.645751767,0.730769358
340,0.683274755,0.492821793,0.422647049,0.64559637,0.73079183
341,0.683231709,0.49258846,0.422552601,0.645481664,0.730854842
342,0.683221697,0.492396274,0.42245434,0.645682715,0.730947819
343,0.683209284,0.492222418,0.4223556,0.645670446,0.731076805
344,0.68315722,0.492052508,0.422261272,0.645647256,0.731223376
345,0.683075004,0.491884404,0.422168927,0.645611618,0.731383627
346,0.682982986,0.491727663,0.422073864,0.645559965,0.73157723
347,0.682884941,0.491587809,0.421992065,0.645505156,0.731708142
348,0.682784299,0.49145822,0.421928402,0.645442911,0.731741421
349,0.682681177,0.491326439,0.421864316,0.645363547,0.73172895
350,0.682566793,0.491470157,0.421804291,0.64525943,0.731740535
351,0.68243865,0.491437525,0.421749192,0.64512498,0.731726491
352,0.682296421,0.49140543,0.421701254,0.64499461,0.731703009
353,0.68214172,0.491373457,0.42172888,0.644876687,0.731648138
354,0.681969269,0.491338238,0.421643874,0.6447911,0.731500575
355,0.681785409,0.491300305,0.421531025,0.644755607,0.731446062
356,0.681587147,0.491260368,0.421374032,0.644738743,0.731808803
357,0.68136888,0.491219375,0.421208924,0.644730529,0.731753195
358,0.681166373,0.491174668,0.421056012,0.644710155,0.731687896
359,0.680969493,0.491126101,0.420928251,0.644665564,0.731587488
360,0.680790031,0.491071137,0.420817007,0.644609077,0.731473877
361,0.680663594,0.490849768,0.42085274,0.644316567,0.731086427
362,0.680454913,0.490849243,0.420811556,0.64419155,0.730963047
363,0.68023217,0.490852751,0.420777369,0.644068076,0.730895488
364,0.680060211,0.490857882,0.420734358,0.643946444,0.730910269
365,0.679931745,0.490861509,0.42067858,0.643833342,0.730979207
366,0.679852719,0.490846487,0.420613521,0.644211761,0.731096378
367,0.679796735,0.490808101,0.420546623,0.644190022,0.731314004
368,0.679718475,0.490752725,0.420474822,0.644155687,0.73164747
369,0.679616598,0.490683324,0.420399005,0.644095149,0.73199777
370,0.679511247,0.490600624,0.420322622,0.644000199,0.732378148
371,0.67940299,0.490508917,0.420242639,0.643897257,0.732635896
372,0.67928878,0.490403282,0.420153107,0.643797291,0.732749721
373,0.679167719,0.490284987,0.420065482,0.643698066,0.732818218
374,0.679037895,0.490417772,0.419975919,0.64359157,0.732891067
375,0.678894468,0.490413008,0.419880069,0.643458702,0.732938873
376,0.678735084,0.490406655,0.41977666,0.643320416,0.732988463
377,0.678555088,0.490399713,0.419784217,0.643184468,0.732949464
378,0.678355584,0.490386059,0.419684218,0.64306503,0.732852016
379,0.678140659,0.490365282,0.419556899,0.642974584,0.732927173
380,0.677905223,0.490335265,0.41938829,0.642908095,0.733450768
381,0.677647745,0.490295423,0.41920977,0.642864234,0.73344234
382,0.677420825,0.490248879,0.419038516,0.642822149,0.733415474
383,0.677259662,0.490198167,0.418890719,0.642752455,0.73334779
384,0.677130062,0.490141465,0.418740291,0.642675192,0.733249841
385,0.677152106,0.490006563,0.418769761,0.642380218,0.732864585
386,0.676981884,0.490164842,0.418758834,0.642257026,0.732674198
387,0.676780121,0.490307257,0.418768598,0.642118172,0.732490544
388,0.676587669,0.490418471,0.418787671,0.64196763,0.73237651
389,0.676393198,0.490491283,0.41879887,0.641806107,0.732298026
390,0.676206004,0.490537922,0.418798798,0.642083558,0.732258284
391,0.676033012,0.490566497,0.418788366,0.642051328,0.732296789
392,0.675853175,0.490587626,0.418759434,0.642020816,0.732431823
393,0.675669856,0.490612691,0.418721674,0.64198849,0.732628731
394,0.675497138,0.490643667,0.418680777,0.641951829,0.732874791
395,0.675324173,0.490671934,0.418636949,0.641907102,0.733077332
396,0.675145159,0.49069798,0.418591071,0.641855724,0.733186921
397,0.674957763,0.490737457,0.418546522,0.641797698,0.733263303
398,0.674764116,0.491009528,0.418489386,0.641729298,0.733305205
399,0.674561,0.490984551,0.418425814,0.641641154,0.733336578
400,0.674352104,0.490953086,0.418351667,0.641528145,0.733382209
401,0.674144006,0.490918733,0.418398183,0.641392413,0.733378231
402,0.673938927,0.490878957,0.418303996,0.641250495,0.733307168
403,0.673726805,0.490835117,0.418191492,0.641124742,0.733330773
404,0.67348261,0.490788808,0.418064156,0.641003163,0.733687468
405,0.673176676,0.490740032,0.417936117,0.640888167,0.733662071
406,0.672841701,0.490689025,0.417798466,0.64078246,0.73363325
407,0.672523946,0.490634728,0.417657831,0.640670357,0.733603376
408,0.672256887,0.490571841,0.417509454,0.640543023,0.733575877
409,0.672181819,0.490452652,0.417487767,0.640087736,0.733228552
410,0.672023551,0.490636865,0.417424807,0.639907429,0.73305116
411,0.671838005,0.490798068,0.417365985,0.639730708,0.732858338
412,0.671667693,0.490926167,0.417312003,0.63955513,0.732760914
413,0.671506245,0.49102906,0.417265208,0.639334903,0.732739487
414,0.67136871,0.491125913,0.417220064,0.639630139,0.732739882
415,0.671263333,0.491214252,0.417171677,0.639582478,0.732797201
416,0.671177289,0.491293272,0.417116027,0.639536626,0.73290884
417,0.67108785,0.491362662,0.41705821,0.639494185,0.73303288
418,0.67100141,0.491422808,0.417002072,0.639453552,0.733104981
419,0.670916756,0.491470631,0.416960666,0.639412123,0.733156567
420,0.670833446,0.491503476,0.416941122,0.639373802,0.733211319
421,0.670753572,0.491532237,0.416941913,0.63932888,0.733267264
422,0.670662483,0.49177549,0.416935936,0.639267456,0.73328214
423,0.670546759,0.491762478,0.416928726,0.639177635,0.733277929
424,0.670406646,0.491745204,0.416925282,0.639078339,0.733258908
425,0.670243713,0.491724853,0.417078468,0.638974076,0.733223038
426,0.670058214,0.49170261,0.416983475,0.638874043,0.733127821
427,0.669856943,0.491678593,0.416874187,0.63876695,0.733088872
428,0.669629444,0.491653631,0.41674818,0.638674772,0.733393076
429,0.669369187,0.491627902,0.416613792,0.638600493,0.733330004
430,0.669109023,0.49159981,0.416470127,0.638532321,0.733267207
431,0.668883784,0.491567993,0.4163364,0.638456578,0.73320284
