Region,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
DolAmroth,Heat_MediumLow_Industrial,2040,223.4675689,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_MediumLow_Industrial,2045,220.2712612,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_MediumLow_Industrial,2050,216.4636411,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2018,119.0327337,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2020,111.9325351,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2025,104.4119529,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2030,95.9805478,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2035,86.92097838,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2040,77.8490739,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2045,69.6949587,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
DolAmroth,Heat_High_Industrial,2050,61.82531871,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2018,1385.46113,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2020,1371.606519,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2025,1344.311549,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2030,1317.425318,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2035,1290.942381,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2040,1264.857359,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2045,1239.164944,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Power,2050,1213.859892,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2018,681.2338442,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2020,732.639936,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2025,771.5430904,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2030,776.1610581,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2035,781.1740543,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2040,793.5180329,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2045,810.9581148,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Freight,2050,835.4979508,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2018,1306.153694,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2020,1296.891929,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2025,1202.190932,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2030,1176.417444,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2035,1148.884561,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2040,1149.705108,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2045,1141.852736,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Mobility_Passenger,2050,1127.961031,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2018,2952.748123,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2020,2686.733646,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2025,2432.425843,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2030,2226.388993,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2035,1995.534237,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2040,1893.28778,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2045,1785.489522,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Buildings,2050,1668.116326,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2018,486.2742113,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2020,444.8424989,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2025,423.1178233,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2030,408.7213851,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2035,394.925587,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2040,377.4479779,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2045,364.1526412,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_Low_Industrial,2050,358.9464137,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2018,2437.255371,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2020,2367.444957,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2025,2288.195859,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2030,2195.774936,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2035,2095.439278,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2040,1985.625242,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2045,1885.377304,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_MediumLow_Industrial,2050,1782.426166,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2018,731.6311583,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2020,698.1500304,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2025,654.9330972,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2030,605.4185497,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2035,551.525548,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2040,495.0976888,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2045,448.1571205,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,Heat_High_Industrial,2050,410.3639446,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2018,1954.968957,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2020,1935.419267,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2025,1896.904424,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2030,1858.966335,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2035,1821.597318,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2040,1784.789785,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2045,1748.536242,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Power,2050,1712.829292,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2018,383.9292244,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2020,412.9006285,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2025,434.825637,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2030,437.4282276,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2035,440.253448,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2040,447.2102575,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2045,457.0391249,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Freight,2050,470.869266,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2018,1014.953511,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2020,1007.756608,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2025,934.1687068,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2030,914.141284,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2035,892.7467145,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2040,893.3843246,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2045,887.2825986,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Mobility_Passenger,2050,876.487977,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2018,1745.469173,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2020,1696.045815,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2025,1593.9601,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2030,1490.657572,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2035,1419.399516,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2040,1350.688947,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2045,1256.853702,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Buildings,2050,1173.452252,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2018,281.7615498,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2020,271.5775783,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2025,261.6052931,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2030,254.28306,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2035,252.825204,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2040,257.7808116,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2045,266.002362,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_Low_Industrial,2050,280.6913844,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2018,960.2374208,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2020,1003.804323,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2025,964.107153,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2030,920.045632,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2035,881.6380556,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2040,853.1025545,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2045,827.0461068,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_MediumLow_Industrial,2050,806.8035984,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2018,255.9773095,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2020,238.5133918,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2025,212.153676,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2030,187.1692271,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2035,165.9212858,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2040,147.7603991,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2045,132.7963731,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,Heat_High_Industrial,2050,120.6468507,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2018,539.9793779,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2020,534.5795841,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2025,523.9414504,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2030,513.4626214,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2035,503.1409748,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2040,492.9744149,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2045,482.9608721,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Power,2050,473.0983027,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2018,281.8936679,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2020,303.165441,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2025,319.2635151,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2030,321.1744241,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2035,323.2487953,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2040,328.3567174,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2045,335.5734003,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Freight,2050,345.7279521,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2018,1006.071985,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2020,998.9380595,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2025,925.9941016,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2030,906.1419322,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2035,884.9345796,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2040,885.5666103,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2045,879.5182784,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Mobility_Passenger,2050,868.818117,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Heat_Buildings,2018,1657.931619,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Heat_Buildings,2020,1581.641952,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Heat_Buildings,2025,1471.737905,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,Heat_Buildings,2030,1373.503108,,PJ / billion km,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
