Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2035,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2045,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Commercial,Area_Rooftop_Commercial,1,2050,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2018,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2020,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2025,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2030,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2035,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2040,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2045,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Rooftop_Residential,Area_Rooftop_Residential,1,2050,1,,Unit,irrelevant - no efficiency for areas,06.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2030,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2035,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2040,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2045,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,1,2050,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2018,2.492787074,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2020,2.489913544,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2025,2.482758621,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2030,2.475644699,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2035,2.470335954,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2040,2.465049928,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2045,2.459786477,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Heat_District,2,2050,2.454545454,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2018,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2020,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2025,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2030,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2035,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2040,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2045,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid,Power,2,2050,1,,PJ,Energy Agency Denmark (2024): CHP Biomass average,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2030,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2035,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2040,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2045,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,1,2050,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2018,2.492787074,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2020,2.489913544,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2025,2.482758621,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2030,2.475644699,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2035,2.470335954,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2040,2.465049928,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2045,2.459786477,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Heat_District,2,2050,2.454545454,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2018,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2020,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2025,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2030,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2035,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2040,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2045,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Biomass_Solid_CCS,Power,2,2050,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2030,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2035,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2040,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2045,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,1,2050,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2018,1.243781095,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2020,1.19047619,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2025,1.081081081,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2030,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2035,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2040,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2045,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Heat_District,2,2050,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2018,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2020,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2025,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2030,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2035,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2040,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2045,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal,Power,2,2050,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2030,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2035,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2040,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2045,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,1,2050,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2018,1.243781095,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2020,1.19047619,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2025,1.081081081,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2030,0.99009901,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,0.99009901,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2040,0.99009901,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2045,0.99009901,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Heat_District,2,2050,0.99009901,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2018,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2020,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2025,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2030,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2035,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2040,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2045,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Hardcoal_CCS,Power,2,2050,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2030,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2035,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2040,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2045,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,1,2050,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2018,1.243781095,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2020,1.19047619,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2025,1.081081081,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2030,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2035,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2040,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2045,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Heat_District,2,2050,0.99009901,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2018,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2020,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2025,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2030,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2035,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2040,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2045,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Power,2,2050,1,,PJ,Energy Agency Denmark (2024): CHP Coal,04.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Power,1,2018,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Power,1,2020,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Power,1,2025,1,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
