Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
PL,Z_Import_Gas,2025,1160.61,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,Z_Import_Gas,All,870.4575,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2018,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2021,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2025,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,All,744.348,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2018,1135.99,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2021,1211.36,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2025,1311.84,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2030,1010.2575,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2035,1036.635,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2040,1063.0125,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2045,1089.39,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2050,1115.7675,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2055,1115.7675,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2060,1115.7675,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2018,2613.35,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2021,2932.8,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2025,3358.74,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2030,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2035,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2040,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2045,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2050,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2055,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2060,2519.055,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 75%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
