Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
407,0,0,0,0,0
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0.003362,0.000837
417,0.031026,0.019056,0.0095,0.095289,0.04885
418,0.099054,0.109662,0.063122,0.229796,0.133668
419,0.155671,0.210926,0.138044,0.346204,0.209007
420,0.187616,0.275014,0.183561,0.403303,0.242683
421,0.197153,0.286274,0.194092,0.41387,0.224849
422,0.182943,0.247621,0.166846,0.383457,0.162906
423,0.147494,0.162529,0.117687,0.310133,0.077
424,0.082731,0.061003,0.059863,0.190533,0.008629
425,0.012249,0.002548,0.013794,0.041513,0
426,0,0,0.00001,0,0
427,0,0,0,0,0
428,0,0,0,0,0
429,0,0,0,0,0
430,0,0,0,0,0
431,0,0,0,0,0
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
438,0,0,0,0,0
439,0,0,0,0,0
440,0.001139,0,0,0.009615,0.000063
441,0.100275,0.009634,0.002099,0.077291,0.019871
442,0.237493,0.067213,0.036752,0.171927,0.058996
443,0.324113,0.142428,0.092288,0.248021,0.092926
444,0.379339,0.216864,0.142701,0.28236,0.113552
445,0.379216,0.239724,0.164092,0.274281,0.108773
446,0.319381,0.213815,0.150215,0.231369,0.083959
447,0.196033,0.144168,0.111336,0.153461,0.04294
448,0.064266,0.060494,0.05681,0.069773,0.005865
449,0.00233,0.003096,0.013693,0.009711,0
450,0,0,0.000034,0,0
451,0,0,0,0,0
452,0,0,0,0,0
453,0,0,0,0,0
454,0,0,0,0,0
455,0,0,0,0,0
456,0,0,0,0,0
457,0,0,0,0,0
458,0,0,0,0,0
459,0,0,0,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,0,0,0,0,0
463,0,0,0,0,0
464,0.00013,0,0,0.005413,0.002744
465,0.038235,0.010811,0.00414,0.049651,0.060465
466,0.100261,0.064626,0.043506,0.115807,0.147165
467,0.153243,0.121744,0.09708,0.163684,0.211824
468,0.173595,0.176743,0.146234,0.1784,0.241946
469,0.154944,0.188832,0.16336,0.161247,0.22407
470,0.114301,0.163359,0.157073,0.134115,0.165914
471,0.072677,0.107135,0.131381,0.086406,0.090765
472,0.031201,0.036506,0.086066,0.039885,0.016525
473,0.001511,0.000327,0.034106,0.005938,0
474,0,0,0.000935,0,0
475,0,0,0,0,0
476,0,0,0,0,0
477,0,0,0,0,0
478,0,0,0,0,0
479,0,0,0,0,0
480,0,0,0,0,0
481,0,0,0,0,0
482,0,0,0,0,0
483,0,0,0,0,0
484,0,0,0,0,0
485,0,0,0,0,0
486,0,0,0,0,0
487,0,0,0,0,0
488,0,0,0.000002,0.001816,0.000192
489,0.012197,0.006177,0.019141,0.042986,0.027076
490,0.044982,0.045298,0.095372,0.111209,0.080153
491,0.080849,0.095844,0.18564,0.177763,0.126085
492,0.113734,0.138229,0.247232,0.240113,0.146179
493,0.13564,0.148698,0.270768,0.261779,0.130811
494,0.132088,0.13186,0.253562,0.2569,0.091304
495,0.095101,0.093524,0.198135,0.218458,0.040299
496,0.041914,0.041739,0.119419,0.138242,0.004295
497,0.002593,0.00374,0.038423,0.029865,0
498,0,0,0.000695,0,0
499,0,0,0,0,0
500,0,0,0,0,0
501,0,0,0,0,0
502,0,0,0,0,0
503,0,0,0,0,0
504,0,0,0,0,0
505,0,0,0,0,0
506,0,0,0,0,0
507,0,0,0,0,0
508,0,0,0,0,0
509,0,0,0,0,0
510,0,0,0,0,0
511,0,0,0,0,0
512,0.000106,0,0.000008,0.007445,0.000082
513,0.040873,0.016212,0.022294,0.099596,0.021822
514,0.112013,0.085474,0.109977,0.222464,0.063647
515,0.171261,0.164805,0.218967,0.322254,0.103334
516,0.194364,0.222122,0.295182,0.37902,0.128168
517,0.185318,0.234853,0.318215,0.391508,0.126542
518,0.151167,0.207935,0.297068,0.35984,0.098822
519,0.100627,0.148801,0.240436,0.285735,0.050096
520,0.042077,0.064398,0.152574,0.174357,0.006707
521,0.003611,0.003433,0.050716,0.043255,0
522,0,0,0.000346,0,0
523,0,0,0,0,0
524,0,0,0,0,0
525,0,0,0,0,0
526,0,0,0,0,0
527,0,0,0,0,0
528,0,0,0,0,0
529,0,0,0,0,0
530,0,0,0,0,0
531,0,0,0,0,0
532,0,0,0,0,0
533,0,0,0,0,0
534,0,0,0,0,0
535,0,0,0,0,0
536,0.000742,0,0,0.015875,0.000488
537,0.090192,0.035147,0.009257,0.110967,0.03541
538,0.210114,0.140322,0.068045,0.210238,0.09251
539,0.332827,0.249028,0.142393,0.281387,0.139476
540,0.416704,0.324542,0.203196,0.319042,0.178107
541,0.434647,0.343642,0.234462,0.312724,0.17175
542,0.397346,0.304768,0.234227,0.27431,0.130875
543,0.298801,0.218661,0.192388,0.205537,0.069388
544,0.161882,0.099859,0.115922,0.113807,0.012147
545,0.024482,0.009472,0.037163,0.021989,0
546,0,0,0.000772,0,0
547,0,0,0,0,0
548,0,0,0,0,0
549,0,0,0,0,0
550,0,0,0,0,0
551,0,0,0,0,0
552,0,0,0,0,0
553,0,0,0,0,0
554,0,0,0,0,0
555,0,0,0,0,0
556,0,0,0,0,0
557,0,0,0,0,0
558,0,0,0,0,0
559,0,0,0,0,0
560,0.001602,0,0,0.002986,0.003369
561,0.084227,0.028694,0.019157,0.063618,0.066482
562,0.188123,0.129508,0.104906,0.154275,0.157435
563,0.26569,0.237651,0.218097,0.238033,0.236757
564,0.322042,0.314416,0.311321,0.295253,0.290992
565,0.326855,0.337274,0.359902,0.31219,0.288644
566,0.275321,0.306642,0.349442,0.288079,0.231292
567,0.178909,0.220826,0.294811,0.223985,0.129915
568,0.076486,0.099822,0.199113,0.120466,0.0261
569,0.006878,0.008929,0.077405,0.023208,0
570,0,0,0.00276,0,0
571,0,0,0,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,0,0,0,0,0
575,0,0,0,0,0
576,0,0,0,0,0
577,0,0,0,0,0
578,0,0,0,0,0
579,0,0,0,0,0
580,0,0,0,0,0
581,0,0,0,0,0
582,0,0,0,0,0
583,0,0,0,0,0
584,0.003022,0,0,0.004508,0.005115
585,0.099608,0.040443,0.035346,0.116181,0.101341
586,0.228215,0.167491,0.175119,0.242192,0.223647
587,0.337536,0.313164,0.33234,0.341389,0.341385
588,0.40522,0.389179,0.443855,0.398564,0.401801
589,0.408986,0.400546,0.494753,0.407121,0.395362
590,0.360645,0.350355,0.474186,0.369924,0.320905
591,0.258733,0.255469,0.394946,0.295758,0.192014
592,0.121849,0.120157,0.265217,0.18175,0.042844
593,0.011061,0.010593,0.106144,0.047457,0.000001
594,0,0,0.004351,0,0
595,0,0,0,0,0
596,0,0,0,0,0
597,0,0,0,0,0
598,0,0,0,0,0
599,0,0,0,0,0
600,0,0,0,0,0
601,0,0,0,0,0
602,0,0,0,0,0
603,0,0,0,0,0
604,0,0,0,0,0
605,0,0,0,0,0
606,0,0,0,0,0
607,0,0,0,0,0
608,0.012279,0.000047,0.000047,0.010287,0.010218
609,0.223333,0.075327,0.031529,0.160687,0.119315
610,0.366798,0.243174,0.130207,0.315916,0.249615
611,0.47664,0.37555,0.237254,0.430695,0.368252
612,0.548012,0.439807,0.311505,0.490525,0.424148
613,0.561709,0.432229,0.330397,0.496038,0.406798
614,0.519094,0.370665,0.299797,0.452135,0.320961
615,0.40742,0.256235,0.230292,0.362863,0.182304
616,0.225318,0.113918,0.141173,0.226303,0.0431
617,0.035527,0.011347,0.050983,0.057902,0.000013
618,0,0,0.001738,0.000014,0
619,0,0,0,0,0
620,0,0,0,0,0
621,0,0,0,0,0
622,0,0,0,0,0
623,0,0,0,0,0
624,0,0,0,0,0
625,0,0,0,0,0
626,0,0,0,0,0
627,0,0,0,0,0
628,0,0,0,0,0
629,0,0,0,0,0
630,0,0,0,0,0
631,0,0,0,0,0
632,0.001605,0,0.000041,0.020199,0.011031
633,0.04598,0.022151,0.014036,0.158251,0.092667
634,0.126501,0.081523,0.067108,0.300277,0.185529
635,0.228173,0.140932,0.127503,0.424157,0.25684
636,0.320224,0.18058,0.173618,0.503845,0.308082
637,0.354986,0.177325,0.200768,0.521514,0.303507
638,0.325642,0.145042,0.201804,0.486024,0.244448
639,0.249414,0.090068,0.169539,0.394548,0.138888
640,0.141304,0.032573,0.108482,0.243717,0.030254
641,0.023269,0.002208,0.038451,0.058528,0
642,0,0,0.001344,0,0
643,0,0,0,0,0
644,0,0,0,0,0
645,0,0,0,0,0
646,0,0,0,0,0
647,0,0,0,0,0
648,0,0,0,0,0
649,0,0,0,0,0
650,0,0,0,0,0
651,0,0,0,0,0
652,0,0,0,0,0
653,0,0,0,0,0
654,0,0,0,0,0
655,0,0,0,0,0
656,0.000166,0,0,0.00962,0.008205
657,0.023447,0.011992,0.006193,0.043546,0.058579
658,0.069947,0.053824,0.059456,0.079006,0.117334
659,0.110394,0.103075,0.137652,0.101464,0.15775
660,0.130205,0.141833,0.221568,0.115063,0.182723
661,0.131874,0.153897,0.268086,0.126233,0.172472
662,0.115702,0.142668,0.256626,0.127005,0.128247
663,0.084853,0.110552,0.207159,0.110828,0.065121
664,0.045454,0.05622,0.130028,0.075599,0.012072
665,0.00812,0.006555,0.052591,0.022273,0
666,0,0,0.002901,0,0
667,0,0,0,0,0
668,0,0,0,0,0
669,0,0,0,0,0
670,0,0,0,0,0
671,0,0,0,0,0
672,0,0,0,0,0
673,0,0,0,0,0
674,0,0,0,0,0
675,0,0,0,0,0
676,0,0,0,0,0
677,0,0,0,0,0
678,0,0,0,0,0
679,0,0,0,0,0
680,0.004829,0,0.000028,0.010369,0.003564
681,0.070926,0.003216,0.017343,0.145021,0.039076
682,0.120309,0.019427,0.067021,0.306386,0.093285
683,0.114098,0.039756,0.112674,0.438793,0.146619
684,0.127018,0.061928,0.150904,0.508437,0.157668
685,0.142302,0.075074,0.164714,0.510916,0.123873
686,0.144653,0.063696,0.156176,0.449759,0.078112
687,0.111551,0.039944,0.142635,0.33746,0.035293
688,0.051465,0.014817,0.1141,0.191258,0.005206
689,0.002707,0.000951,0.053719,0.049879,0
690,0,0,0.003821,0.000067,0
691,0,0,0,0,0
692,0,0,0,0,0
693,0,0,0,0,0
694,0,0,0,0,0
695,0,0,0,0,0
696,0,0,0,0,0
697,0,0,0,0,0
698,0,0,0,0,0
699,0,0,0,0,0
700,0,0,0,0,0
701,0,0,0,0,0
702,0,0,0,0,0
703,0,0,0,0,0
704,0.008399,0.000019,0.000019,0.019574,0.001097
705,0.134316,0.022278,0.038264,0.143265,0.014614
706,0.291304,0.086859,0.125878,0.294222,0.037311
707,0.427792,0.150268,0.207389,0.411382,0.067355
708,0.449006,0.17891,0.285763,0.486368,0.101016
709,0.439763,0.179583,0.325217,0.510422,0.124223
710,0.408745,0.153324,0.314752,0.453927,0.112661
711,0.316839,0.126797,0.269595,0.342795,0.063502
712,0.165135,0.074877,0.190922,0.194249,0.012007
713,0.022266,0.011489,0.087295,0.050018,0
714,0,0,0.006049,0.00009,0
715,0,0,0,0,0
716,0,0,0,0,0
717,0,0,0,0,0
718,0,0,0,0,0
719,0,0,0,0,0
720,0,0,0,0,0
721,0,0,0,0,0
722,0,0,0,0,0
723,0,0,0,0,0
724,0,0,0,0,0
725,0,0,0,0,0
726,0,0,0,0,0
727,0,0,0,0,0
728,0.023453,0.00016,0.000078,0.020035,0.002504
729,0.221479,0.057728,0.032987,0.197072,0.048052
730,0.37921,0.15179,0.095177,0.370195,0.113543
731,0.507533,0.208743,0.16588,0.478198,0.179962
732,0.565292,0.223725,0.224706,0.535165,0.231862
733,0.561714,0.207027,0.240572,0.552848,0.233133
734,0.481935,0.167744,0.226894,0.514845,0.183293
735,0.340149,0.115366,0.178159,0.419511,0.104988
736,0.152544,0.047796,0.111382,0.273527,0.026602
737,0.015266,0.004457,0.046645,0.078233,0.000005
738,0,0,0.00298,0.000197,0
739,0,0,0,0,0
740,0,0,0,0,0
741,0,0,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,0,0,0,0,0
746,0,0,0,0,0
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,0
750,0,0,0,0,0
751,0,0,0,0,0
752,0.003954,0.00002,0.000097,0.022546,0.005117
753,0.051871,0.017671,0.012394,0.139192,0.045327
754,0.155672,0.051439,0.042448,0.28495,0.093456
755,0.312183,0.071691,0.076552,0.394822,0.136207
756,0.381659,0.075553,0.114933,0.468767,0.163021
757,0.317429,0.069686,0.141881,0.489295,0.155486
758,0.186453,0.056348,0.13946,0.456961,0.113475
759,0.073775,0.034055,0.113091,0.365186,0.062551
760,0.023969,0.010971,0.07328,0.218759,0.01503
761,0.001297,0.000094,0.029658,0.055954,0
762,0,0,0.002172,0.000065,0
763,0,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,0,0,0,0,0
767,0,0,0,0,0
768,0,0,0,0,0
769,0,0,0,0,0
770,0,0,0,0,0
771,0,0,0,0,0
772,0,0,0,0,0
773,0,0,0,0,0
