Region,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
SI,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
SK,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
UK,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
UA,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
RU,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
BY,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NONEU_Balkan,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
TR,Gas_Natural,2018,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
AL,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
AT,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
BA,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
BE,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
BG,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
CH,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
CZ,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
DE,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
DK,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ES,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FI,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
FR,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
GR,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HR,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
HU,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IE,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
IT,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LU,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
ME,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
MK,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NL,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NO,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
PL,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
PT,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
RO,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
RS,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
SE,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
SI,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
SK,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
UK,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
EE,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LT,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
LV,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
UA,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
RU,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
BY,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
NONEU_Balkan,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
TR,Gas_Natural,2021,0.9,,Fraction,assumption,12.08.2024,Julian Bornemann <jb@wip.tu-berlin.de>
