Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
World,CHP_Gas_CCGT_Natural,2045,45.045,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX high,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,2050,44.85,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX high,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,2055,44.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,2060,44.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2025,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2030,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2035,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2040,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2045,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2050,33.93,,MEUR/GW,CCGT advanced CHP - Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu) - 3.9% of CAPEX low,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2055,33.93,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_SynGas,2060,33.93,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Oil,2025,46.605,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2030,46.02,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2035,45.63,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2040,45.24,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2045,45.045,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2050,44.85,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,CHP_Oil,2055,44.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Oil,2060,44.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2025,34.6,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2030,31.04012739,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2035,30.73694268,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2040,30.43375796,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2045,30.01687898,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2050,29.6,,MEUR/GW,DEA Technology data heating installations - Heat pump Air-air (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2055,29.6,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,2060,29.6,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2025,25,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2030,21.96818182,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2035,21.72613636,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2040,21.48409091,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2045,21.24204545,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2050,21,,MEUR/GW,DEA Technology data heating installations - Heat pump Ground-water (upper),16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2055,21,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Ground,2060,21,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_CCGT,2025,35.99545454,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2030,34.79090909,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2035,34.06818182,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2040,33.34545454,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2045,32.62272727,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2050,31.9,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_CCGT,2055,31.9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_CCGT,2060,31.9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_Engines,2025,20.34600001,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2030,19.392,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2035,18.544,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2040,17.696,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2045,16.848,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2050,16,,MEUR/GW,Gas engine natural gas (upper) - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_Engines,2055,16,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_Engines,2060,16,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_OCGT,2025,20.25725028,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2030,19.77873255,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2035,19.61922665,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2040,19.45972074,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2045,19.30021483,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2050,19.14070892,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Gas_OCGT,2055,19.14070892,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Gas_OCGT,2060,19.14070892,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2025,49,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2021,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2030,43,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2022,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2035,41.5,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2023,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2040,40,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2024,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2045,39.5,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2025,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2050,39,,MEUR/GW,Wind-offshore - deep waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2026,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2055,39,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Deep,2060,39,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2025,30,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2021,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2030,27,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2022,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2035,26.5,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2023,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2040,26,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2024,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2045,26,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2025,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2050,26,,MEUR/GW,Wind-offshore - shallow waters- near-shore- low resource area- Power&Heat- EU Reference Scenario 2026,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2055,26,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Shallow,2060,26,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2025,36.5,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2021,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2030,31,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2022,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2035,30,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2023,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2040,29,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2024,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2045,28.5,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2025,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2050,28,,MEUR/GW,Wind-offshore - shallow waters- distant from shore- low resource area- Power&Heat- EU Reference Scenario 2026,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2055,28,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,P_Wind_Offshore_Transitional,2060,28,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,2025,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2030,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2035,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2040,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2045,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2050,44.46,,MEUR/GW,HVO / renwable diesel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2055,44.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,2060,44.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Powerfuel,2025,231.0282,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2030,173.2419,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2035,144.3663,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2040,115.4907,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2045,86.6151,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2050,57.7395,,MEUR/GW,Power to Jet Fuel (upper)- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,16.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
