Region,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
AT,Heat_High_Industrial,2045,56.76543893733049,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_High_Industrial,2050,54.35787819474111,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2018,229.41986080773896,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2023-12-07 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2020,200.89277720205564,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2025,190.2137450690879,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2030,179.53471293612012,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2035,168.2151592428579,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2040,156.8956055495957,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2045,144.5364796435673,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Building,2050,132.1773537375389,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2018,70.1999994384,,PJ,District heating and cooling in the European Union,2023-10-22 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2020,87.26111129371107,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2025,86.4741716763066,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2030,85.68723205890213,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2035,84.90029244149765,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2040,84.11335282409318,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2045,83.32641320668871,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_DistrictHeat,2050,82.53947358928424,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2018,79.86997336081002,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2020,77.59920651042125,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2025,75.32843966003247,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2030,73.05767280964369,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2035,70.79501298725557,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2040,68.53235316486743,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2045,65.28699588772736,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Industrial,2050,62.04163861058727,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Low_Residential,2018,322.265696,,PJ,,,
AT,Heat_Low_Residential,2020,311.1424359,,PJ,,,
AT,Heat_Low_Residential,2025,307.5231655,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Low_Residential,2030,303.9038951,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Low_Residential,2035,300.2846247,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Low_Residential,2040,296.6653543,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Low_Residential,2045,293.0460838,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Low_Residential,2050,289.4268134,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_MediumHigh_Industrial,2018,145.0023397421172,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2020,141.38807657642357,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2025,137.77381341072999,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2030,134.1595502450364,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2035,130.5581906201361,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2040,126.95683099523578,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2045,121.7913622179041,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumHigh_Industrial,2050,116.62589344057241,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2018,49.80885112793668,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2020,48.567338085613486,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2025,47.32582504329029,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2030,46.084312000967095,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2035,44.847231373621064,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2040,43.61015074627502,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2045,41.8357927200963,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_MediumLow_Industrial,2050,40.06143469391758,,PJ,"TYNDP 2022 + Potential for steam regeneration in 
Norwegian industry + Strengthening Industrial 
Heat Pump Innovation
Decarbonizing Industrial Heat",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
AT,Heat_Medium_Industrial,2018,59.02151902,,PJ,,,
AT,Heat_Medium_Industrial,2020,57.81043727,,PJ,,,
AT,Heat_Medium_Industrial,2025,58.0041847,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Medium_Industrial,2030,58.19793212,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Medium_Industrial,2035,58.39167955,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Medium_Industrial,2040,58.58542698,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Medium_Industrial,2045,58.77917441,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Heat_Medium_Industrial,2050,58.97292183,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2018,83.02817299,,Mtkm,,,
AT,Mobility_Freight,2020,85.51901818,,Mtkm,,,
AT,Mobility_Freight,2025,95.51556055,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2030,105.5121029,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2035,115.5086453,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2040,125.5051876,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2045,135.50173,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Freight,2050,145.4982724,,Mtkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2018,109.2024963,,Mpkm,,,
AT,Mobility_Passenger,2020,108.8748888,,Mpkm,,,
AT,Mobility_Passenger,2025,120.0191163,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2030,131.1633438,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2035,142.3075713,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2040,153.4517988,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2045,164.5960263,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Mobility_Passenger,2050,175.7402539,,Mpkm,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2018,199.5134339,,PJ,,,
AT,Power,2020,197.5182995,,PJ,,,
AT,Power,2025,191.6322542,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2030,185.844178,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2035,180.1527,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2040,174.5564672,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2045,169.0541438,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
AT,Power,2050,163.6444112,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
BE,Cool_Low_Building,2018,0.38791185104345277,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2020,0.5949570818047432,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2025,0.8020023125660336,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2030,1.009047543327324,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2035,1.2130145908202852,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2040,1.4169816383132465,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2045,1.7286513027142423,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Cool_Low_Building,2050,2.040320967115238,,PJ,TYNDP 2022 Scenario Report - see asumption file for more info,2023-10-04 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2018,76.74355502301721,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2020,73.79650775353292,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2025,70.84946048404865,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2030,67.90241321456438,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2035,65.55409724088678,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2040,63.205781267209176,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2045,59.91433399574077,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_High_Industrial,2050,56.62288672427235,,PJ,"TYNDP 2022 Scenario Report + Potential for steam regeneration in 
Norwegian industry + Eurostat - see asumption file for more info",2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2018,407.375211313473,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2023-12-07 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2020,361.19675845349866,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2025,325.4349933486908,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2030,289.67322824388293,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2035,248.8247086435381,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2040,207.97618904319324,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2045,177.8061712604793,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Building,2050,147.63615347776533,,PJ,TYNDP 2022 Scenario Report + District heating and cooling in the European Union - see asumption file for more info,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2018,1.2779999897760002,,PJ,District heating and cooling in the European Union,2023-10-22 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2020,17.66735405726117,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2025,23.64002036957984,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2030,29.612686681898506,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2035,35.585352994217175,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2040,41.55801930653584,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2045,47.530685618854505,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_DistrictHeat,2050,53.50335193117318,,PJ,District heating and cooling in the European Union,2024-02-29 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2018,80.66023214405176,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2020,77.54952890718491,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2025,74.43882567031805,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2030,71.32812243345121,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2035,68.84939934809556,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2040,66.3706762627399,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2045,62.89644774005826,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Industrial,2050,59.4222192173766,,PJ,TYNDP 2022 Scenario Report + Potential for steam regeneration in Norwegian industry + Eurostat - see asumption file for more info + District heating and cooling in the European Union,2024-02-21 00:00:00,Martha Pedersen <martha.pedersen@sintef.no>
BE,Heat_Low_Residential,2018,383.92126,,PJ,,,
BE,Heat_Low_Residential,2020,364.2241409,,PJ,,,
BE,Heat_Low_Residential,2025,349.5892139,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
BE,Heat_Low_Residential,2030,334.9542869,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
BE,Heat_Low_Residential,2035,320.3193599,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
BE,Heat_Low_Residential,2040,305.6844329,,PJ,EU Reference Scenario 2020- same growth rate- see Assumptions.txt,08.09.2023,Stian Backe <stian.backe@sintef.no>
