Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
372,0.1493471,0.0978831,0.1864793,0.1715399,0.1034614
373,0.1366295,0.103061,0.2088863,0.1784398,0.0904666
374,0.1008399,0.0876603,0.2068983,0.1601334,0.059654
375,0.0555289,0.0542192,0.1795773,0.1190812,0.0266168
376,0.0171486,0.0181356,0.1204196,0.0621838,0.0025851
377,0.000049,0.000413,0.039165,0.0112609,0
378,0,0,0.0000903,0,0
379,0,0,0,0,0
380,0,0,0,0,0
381,0,0,0,0,0
382,0,0,0,0,0
383,0,0,0,0,0
384,0,0,0,0,0
385,0,0,0,0,0
386,0,0,0,0,0
387,0,0,0,0,0
388,0,0,0,0,0
389,0,0,0,0,0
390,0,0,0,0,0
391,0,0,0,0,0
392,0,0,0,0.0006524,0.0002954
393,0.0086044,0.0022113,0.0127211,0.0319144,0.0296814
394,0.0301686,0.027538,0.1034887,0.0898163,0.0807933
395,0.0494424,0.0587657,0.2054542,0.1514366,0.1251866
396,0.0602686,0.0856709,0.2750594,0.191415,0.1445759
397,0.0624218,0.0976248,0.3047527,0.2064965,0.1380848
398,0.0558509,0.0887187,0.2962169,0.1825446,0.1019627
399,0.042161,0.0599165,0.2531578,0.1285522,0.048538
400,0.0171773,0.0214725,0.1752653,0.0621005,0.0054292
401,0.0004347,0.0002863,0.0697781,0.0092771,0
402,0,0,0.0020804,0,0
403,0,0,0,0,0
404,0,0,0,0,0
405,0,0,0,0,0
406,0,0,0,0,0
407,0,0,0,0,0
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0.0023534,0.0005859
417,0.0217182,0.0133392,0.00665,0.0667023,0.034195
418,0.0693378,0.0767634,0.0441854,0.1608572,0.0935676
419,0.1089697,0.1476482,0.0966308,0.2423428,0.1463049
420,0.1313312,0.1925098,0.1284927,0.2823121,0.1698781
421,0.1380071,0.2003918,0.1358644,0.289709,0.1573943
422,0.1280601,0.1733347,0.1167922,0.2684199,0.1140342
423,0.1032458,0.1137703,0.0823809,0.2170931,0.0539
424,0.0579117,0.0427021,0.0419041,0.1333731,0.0060403
425,0.0085743,0.0017836,0.0096558,0.0290591,0
426,0,0,0.000007,0,0
427,0,0,0,0,0
428,0,0,0,0,0
429,0,0,0,0,0
430,0,0,0,0,0
431,0,0,0,0,0
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
438,0,0,0,0,0
439,0,0,0,0,0
440,0.0007973,0,0,0.0067305,0.0000441
441,0.0701925,0.0067438,0.0014693,0.0541037,0.0139097
442,0.1662451,0.0470491,0.0257264,0.1203489,0.0412972
443,0.2268791,0.0996996,0.0646016,0.1736147,0.0650482
444,0.2655373,0.1518048,0.0998907,0.197652,0.0794864
445,0.2654512,0.1678068,0.1148644,0.1919967,0.0761411
446,0.2235667,0.1496705,0.1051505,0.1619583,0.0587713
447,0.1372231,0.1009176,0.0779352,0.1074227,0.030058
448,0.0449862,0.0423458,0.039767,0.0488411,0.0041055
449,0.001631,0.0021672,0.0095851,0.0067977,0
450,0,0,0.0000238,0,0
451,0,0,0,0,0
452,0,0,0,0,0
453,0,0,0,0,0
454,0,0,0,0,0
455,0,0,0,0,0
456,0,0,0,0,0
457,0,0,0,0,0
458,0,0,0,0,0
459,0,0,0,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,0,0,0,0,0
463,0,0,0,0,0
464,0.000091,0,0,0.0037891,0.0019208
465,0.0267645,0.0075677,0.002898,0.0347557,0.0423255
466,0.0701827,0.0452382,0.0304542,0.0810649,0.1030155
467,0.1072701,0.0852208,0.067956,0.1145788,0.1482768
468,0.1215165,0.1237201,0.1023638,0.12488,0.1693622
469,0.1084608,0.1321824,0.114352,0.1128729,0.156849
470,0.0800107,0.1143513,0.1099511,0.0938805,0.1161398
471,0.0508739,0.0749945,0.0919667,0.0604842,0.0635355
472,0.0218407,0.0255542,0.0602462,0.0279195,0.0115675
473,0.0010577,0.0002289,0.0238742,0.0041566,0
474,0,0,0.0006545,0,0
475,0,0,0,0,0
476,0,0,0,0,0
477,0,0,0,0,0
478,0,0,0,0,0
479,0,0,0,0,0
480,0,0,0,0,0
481,0,0,0,0,0
482,0,0,0,0,0
483,0,0,0,0,0
484,0,0,0,0,0
485,0,0,0,0,0
486,0,0,0,0,0
487,0,0,0,0,0
488,0,0,0.0000014,0.0012712,0.0001344
489,0.0085379,0.0043239,0.0133987,0.0300902,0.0189532
490,0.0314874,0.0317086,0.0667604,0.0778463,0.0561071
491,0.0565943,0.0670908,0.129948,0.1244341,0.0882595
492,0.0796138,0.0967603,0.1730624,0.1680791,0.1023253
493,0.094948,0.1040886,0.1895376,0.1832453,0.0915677
494,0.0924616,0.092302,0.1774934,0.17983,0.0639128
495,0.0665707,0.0654668,0.1386945,0.1529206,0.0282093
496,0.0293398,0.0292173,0.0835933,0.0967694,0.0030065
497,0.0018151,0.002618,0.0268961,0.0209055,0
498,0,0,0.0004865,0,0
499,0,0,0,0,0
500,0,0,0,0,0
501,0,0,0,0,0
502,0,0,0,0,0
503,0,0,0,0,0
504,0,0,0,0,0
505,0,0,0,0,0
506,0,0,0,0,0
507,0,0,0,0,0
508,0,0,0,0,0
509,0,0,0,0,0
510,0,0,0,0,0
511,0,0,0,0,0
512,0.0000742,0,0.0000056,0.0052115,0.0000574
513,0.0286111,0.0113484,0.0156058,0.0697172,0.0152754
514,0.0784091,0.0598318,0.0769839,0.1557248,0.0445529
515,0.1198827,0.1153635,0.1532769,0.2255778,0.0723338
516,0.1360548,0.1554854,0.2066274,0.265314,0.0897176
517,0.1297226,0.1643971,0.2227505,0.2740556,0.0885794
518,0.1058169,0.1455545,0.2079476,0.251888,0.0691754
519,0.0704389,0.1041607,0.1683052,0.2000145,0.0350672
520,0.0294539,0.0450786,0.1068018,0.1220499,0.0046949
521,0.0025277,0.0024031,0.0355012,0.0302785,0
522,0,0,0.0002422,0,0
523,0,0,0,0,0
524,0,0,0,0,0
525,0,0,0,0,0
526,0,0,0,0,0
527,0,0,0,0,0
528,0,0,0,0,0
529,0,0,0,0,0
530,0,0,0,0,0
531,0,0,0,0,0
532,0,0,0,0,0
533,0,0,0,0,0
534,0,0,0,0,0
535,0,0,0,0,0
536,0.0005194,0,0,0.0111125,0.0003416
537,0.0631344,0.0246029,0.0064799,0.0776769,0.024787
538,0.1470798,0.0982254,0.0476315,0.1471666,0.064757
539,0.2329789,0.1743196,0.0996751,0.1969709,0.0976332
540,0.2916928,0.2271794,0.1422372,0.2233294,0.1246749
541,0.3042529,0.2405494,0.1641234,0.2189068,0.120225
542,0.2781422,0.2133376,0.1639589,0.192017,0.0916125
543,0.2091607,0.1530627,0.1346716,0.1438759,0.0485716
544,0.1133174,0.0699013,0.0811454,0.0796649,0.0085029
545,0.0171374,0.0066304,0.0260141,0.0153923,0
546,0,0,0.0005404,0,0
547,0,0,0,0,0
548,0,0,0,0,0
549,0,0,0,0,0
550,0,0,0,0,0
551,0,0,0,0,0
552,0,0,0,0,0
553,0,0,0,0,0
554,0,0,0,0,0
555,0,0,0,0,0
556,0,0,0,0,0
557,0,0,0,0,0
558,0,0,0,0,0
559,0,0,0,0,0
560,0.0011214,0,0,0.0020902,0.0023583
561,0.0589589,0.0200858,0.0134099,0.0445326,0.0465374
562,0.1316861,0.0906556,0.0734342,0.1079925,0.1102045
563,0.185983,0.1663557,0.1526679,0.1666231,0.1657299
564,0.2254294,0.2200912,0.2179247,0.2066771,0.2036944
565,0.2287985,0.2360918,0.2519314,0.218533,0.2020508
566,0.1927247,0.2146494,0.2446094,0.2016553,0.1619044
567,0.1252363,0.1545782,0.2063677,0.1567895,0.0909405
568,0.0535402,0.0698754,0.1393791,0.0843262,0.01827
569,0.0048146,0.0062503,0.0541835,0.0162456,0
570,0,0,0.001932,0,0
571,0,0,0,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,0,0,0,0,0
575,0,0,0,0,0
576,0,0,0,0,0
577,0,0,0,0,0
578,0,0,0,0,0
579,0,0,0,0,0
580,0,0,0,0,0
581,0,0,0,0,0
582,0,0,0,0,0
583,0,0,0,0,0
584,0.0021154,0,0,0.0031556,0.0035805
585,0.0697256,0.0283101,0.0247422,0.0813267,0.0709387
586,0.1597505,0.1172437,0.1225833,0.1695344,0.1565529
587,0.2362752,0.2192148,0.232638,0.2389723,0.2389695
588,0.283654,0.2724253,0.3106985,0.2789948,0.2812607
589,0.2862902,0.2803822,0.3463271,0.2849847,0.2767534
590,0.2524515,0.2452485,0.3319302,0.2589468,0.2246335
591,0.1811131,0.1788283,0.2764622,0.2070306,0.1344098
592,0.0852943,0.0841099,0.1856519,0.127225,0.0299908
593,0.0077427,0.0074151,0.0743008,0.0332199,0.0000007
594,0,0,0.0030457,0,0
595,0,0,0,0,0
596,0,0,0,0,0
597,0,0,0,0,0
598,0,0,0,0,0
599,0,0,0,0,0
600,0,0,0,0,0
601,0,0,0,0,0
602,0,0,0,0,0
603,0,0,0,0,0
604,0,0,0,0,0
605,0,0,0,0,0
606,0,0,0,0,0
607,0,0,0,0,0
608,0.0085953,0.0000329,0.0000329,0.0072009,0.0071526
609,0.1563331,0.0527289,0.0220703,0.1124809,0.0835205
610,0.2567586,0.1702218,0.0911449,0.2211412,0.1747305
611,0.333648,0.262885,0.1660778,0.3014865,0.2577764
612,0.3836084,0.3078649,0.2180535,0.3433675,0.2969036
613,0.3931963,0.3025603,0.2312779,0.3472266,0.2847586
614,0.3633658,0.2594655,0.2098579,0.3164945,0.2246727
615,0.285194,0.1793645,0.1612044,0.2540041,0.1276128
616,0.1577226,0.0797426,0.0988211,0.1584121,0.03017
617,0.0248689,0.0079429,0.0356881,0.0405314,0.0000091
618,0,0,0.0012166,0.0000098,0
619,0,0,0,0,0
620,0,0,0,0,0
621,0,0,0,0,0
622,0,0,0,0,0
623,0,0,0,0,0
624,0,0,0,0,0
625,0,0,0,0,0
626,0,0,0,0,0
627,0,0,0,0,0
628,0,0,0,0,0
629,0,0,0,0,0
630,0,0,0,0,0
631,0,0,0,0,0
632,0.0011235,0,0.0000287,0.0141393,0.0077217
633,0.032186,0.0155057,0.0098252,0.1107757,0.0648669
634,0.0885507,0.0570661,0.0469756,0.2101939,0.1298703
635,0.1597211,0.0986524,0.0892521,0.2969099,0.179788
636,0.2241568,0.126406,0.1215326,0.3526915,0.2156574
637,0.2484902,0.1241275,0.1405376,0.3650598,0.2124549
638,0.2279494,0.1015294,0.1412628,0.3402168,0.1711136
639,0.1745898,0.0630476,0.1186773,0.2761836,0.0972216
640,0.0989128,0.0228011,0.0759374,0.1706019,0.0211778
641,0.0162883,0.0015456,0.0269157,0.0409696,0
642,0,0,0.0009408,0,0
643,0,0,0,0,0
644,0,0,0,0,0
645,0,0,0,0,0
646,0,0,0,0,0
647,0,0,0,0,0
648,0,0,0,0,0
649,0,0,0,0,0
650,0,0,0,0,0
651,0,0,0,0,0
652,0,0,0,0,0
653,0,0,0,0,0
654,0,0,0,0,0
655,0,0,0,0,0
656,0.0001162,0,0,0.006734,0.0057435
657,0.0164129,0.0083944,0.0043351,0.0304822,0.0410053
658,0.0489629,0.0376768,0.0416192,0.0553042,0.0821338
659,0.0772758,0.0721525,0.0963564,0.0710248,0.110425
660,0.0911435,0.0992831,0.1550976,0.0805441,0.1279061
661,0.0923118,0.1077279,0.1876602,0.0883631,0.1207304
662,0.0809914,0.0998676,0.1796382,0.0889035,0.0897729
663,0.0593971,0.0773864,0.1450113,0.0775796,0.0455847
664,0.0318178,0.039354,0.0910196,0.0529193,0.0084504
665,0.005684,0.0045885,0.0368137,0.0155911,0
666,0,0,0.0020307,0,0
667,0,0,0,0,0
668,0,0,0,0,0
669,0,0,0,0,0
670,0,0,0,0,0
671,0,0,0,0,0
672,0,0,0,0,0
673,0,0,0,0,0
674,0,0,0,0,0
675,0,0,0,0,0
676,0,0,0,0,0
677,0,0,0,0,0
678,0,0,0,0,0
679,0,0,0,0,0
680,0.0033803,0,0.0000196,0.0072583,0.0024948
681,0.0496482,0.0022512,0.0121401,0.1015147,0.0273532
682,0.0842163,0.0135989,0.0469147,0.2144702,0.0652995
683,0.0798686,0.0278292,0.0788718,0.3071551,0.1026333
684,0.0889126,0.0433496,0.1056328,0.3559059,0.1103676
685,0.0996114,0.0525518,0.1152998,0.3576412,0.0867111
686,0.1012571,0.0445872,0.1093232,0.3148313,0.0546784
687,0.0780857,0.0279608,0.0998445,0.236222,0.0247051
688,0.0360255,0.0103719,0.07987,0.1338806,0.0036442
689,0.0018949,0.0006657,0.0376033,0.0349153,0
690,0,0,0.0026747,0.0000469,0
691,0,0,0,0,0
692,0,0,0,0,0
693,0,0,0,0,0
694,0,0,0,0,0
695,0,0,0,0,0
696,0,0,0,0,0
697,0,0,0,0,0
698,0,0,0,0,0
699,0,0,0,0,0
700,0,0,0,0,0
701,0,0,0,0,0
702,0,0,0,0,0
703,0,0,0,0,0
704,0.0058793,0.0000133,0.0000133,0.0137018,0.0007679
