Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
FI,Z_Import_Gas,2018,289.08,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,Z_Import_Gas,2021,289.08,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,Z_Import_Gas,2025,289.08,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,Z_Import_Gas,All,144.54,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,Z_Import_Gas,2018,788.794,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,Z_Import_Gas,2021,788.794,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,Z_Import_Gas,2025,788.794,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,Z_Import_Gas,All,394.397,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,Z_Import_Gas,2018,1449,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,Z_Import_Gas,2021,1449,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,Z_Import_Gas,2025,1449,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IT,Z_Import_Gas,All,724.5,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,Z_Import_Gas,2018,426.393,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,Z_Import_Gas,2021,426.393,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,Z_Import_Gas,2025,426.393,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LT,Z_Import_Gas,All,213.1965,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,Z_Import_Gas,2018,262.8,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,Z_Import_Gas,2021,262.8,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,Z_Import_Gas,2025,262.8,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
LV,Z_Import_Gas,All,131.4,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,Z_Import_Gas,2018,1160.61,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,Z_Import_Gas,2021,1160.61,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,Z_Import_Gas,2025,1160.61,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,Z_Import_Gas,All,580.305,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2018,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2021,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),30.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,2025,992.464,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),31.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,Z_Import_Gas,All,496.232,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),01.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2018,1135.99,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2021,1211.36,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2025,1311.84,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2030,673.505,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2035,691.09,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2040,708.675,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2045,726.26,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2050,743.845,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2055,743.845,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,Z_Import_Gas,2060,743.845,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2018,2613.35,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2021,2932.8,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2025,3358.74,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2030,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2035,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2040,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2045,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2050,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2055,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,Z_Import_Gas,2060,1679.37,,PJ,entso-g 2021: pipeline connections to outside EU (slightly reduced from 2030: 50%),29.01.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
