Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
186,0.031,0.794,0.733,0.007,0.153
187,0.009,0.862,0.86,0.009,0.154
188,0.007,0.885,0.915,0.013,0.158
189,0.027,0.898,0.935,0.02,0.155
190,0.097,0.892,0.957,0.027,0.149
191,0.221,0.872,0.971,0.031,0.138
192,0.429,0.85,0.98,0.034,0.12
193,0.607,0.809,0.983,0.035,0.104
194,0.72,0.796,0.984,0.031,0.094
195,0.792,0.752,0.986,0.025,0.095
196,0.839,0.734,0.985,0.025,0.119
197,0.884,0.674,0.977,0.025,0.163
198,0.914,0.633,0.971,0.019,0.209
199,0.923,0.587,0.963,0.016,0.244
200,0.917,0.581,0.948,0.026,0.278
201,0.916,0.559,0.917,0.035,0.31
202,0.937,0.529,0.892,0.021,0.309
203,0.932,0.515,0.878,0.015,0.327
204,0.925,0.556,0.886,0.021,0.379
205,0.909,0.599,0.892,0.044,0.425
206,0.878,0.628,0.905,0.062,0.439
207,0.827,0.629,0.899,0.059,0.446
208,0.733,0.642,0.899,0.037,0.489
209,0.586,0.653,0.909,0.031,0.569
210,0.549,0.699,0.926,0.064,0.665
211,0.589,0.72,0.935,0.074,0.67
212,0.591,0.68,0.938,0.086,0.628
213,0.599,0.686,0.935,0.118,0.769
214,0.652,0.703,0.934,0.137,0.8
215,0.713,0.713,0.937,0.172,0.768
216,0.762,0.715,0.937,0.202,0.832
217,0.811,0.709,0.934,0.24,0.846
218,0.877,0.714,0.934,0.279,0.875
219,0.925,0.768,0.937,0.299,0.879
220,0.977,0.812,0.942,0.319,0.891
221,0.981,0.814,0.946,0.286,0.871
222,0.964,0.82,0.947,0.266,0.854
223,0.945,0.807,0.946,0.236,0.845
224,0.893,0.819,0.94,0.187,0.85
225,0.799,0.815,0.923,0.133,0.858
226,0.693,0.815,0.898,0.108,0.87
227,0.678,0.839,0.886,0.119,0.9
228,0.732,0.84,0.898,0.151,0.914
229,0.754,0.864,0.905,0.173,0.906
230,0.726,0.908,0.905,0.168,0.881
231,0.667,0.919,0.902,0.159,0.838
232,0.581,0.92,0.915,0.161,0.781
233,0.571,0.917,0.931,0.17,0.708
234,0.617,0.906,0.94,0.172,0.601
235,0.639,0.898,0.946,0.139,0.481
236,0.656,0.891,0.947,0.088,0.425
237,0.683,0.891,0.955,0.063,0.453
238,0.703,0.907,0.957,0.068,0.53
239,0.748,0.919,0.958,0.086,0.58
240,0.818,0.926,0.959,0.11,0.576
241,0.871,0.929,0.958,0.15,0.525
242,0.9,0.936,0.954,0.214,0.457
243,0.907,0.944,0.952,0.287,0.383
244,0.899,0.944,0.95,0.351,0.311
245,0.888,0.939,0.952,0.402,0.267
246,0.846,0.933,0.959,0.427,0.285
247,0.782,0.928,0.967,0.43,0.337
248,0.748,0.927,0.972,0.418,0.361
249,0.704,0.931,0.976,0.375,0.381
250,0.647,0.936,0.986,0.354,0.457
251,0.594,0.939,0.993,0.35,0.55
252,0.516,0.942,0.988,0.374,0.637
253,0.402,0.943,0.988,0.396,0.687
254,0.371,0.945,0.987,0.371,0.708
255,0.418,0.946,0.979,0.334,0.721
256,0.444,0.947,0.964,0.307,0.688
257,0.373,0.953,0.965,0.305,0.64
258,0.284,0.963,0.984,0.351,0.618
259,0.31,0.972,0.993,0.41,0.644
260,0.375,0.977,0.993,0.452,0.731
261,0.36,0.978,0.991,0.475,0.86
262,0.304,0.98,0.988,0.452,0.918
263,0.293,0.983,0.986,0.802,0.925
264,0.328,0.982,0.988,0.979,0.909
265,0.425,0.982,0.989,0.991,0.888
266,0.636,0.982,0.985,0.987,0.873
267,0.866,0.984,0.976,0.968,0.884
268,0.918,0.985,0.958,0.944,0.942
269,0.881,0.987,0.918,0.916,0.968
270,0.766,0.989,0.848,0.888,0.963
271,0.631,0.989,0.716,0.835,0.953
272,0.606,0.99,0.546,0.737,0.939
273,0.614,0.988,0.402,0.625,0.909
274,0.66,0.988,0.28,0.598,0.891
275,0.737,0.985,0.213,0.646,0.873
276,0.767,0.978,0.219,0.711,0.846
277,0.772,0.97,0.236,0.754,0.826
278,0.781,0.962,0.188,0.772,0.814
279,0.797,0.952,0.125,0.776,0.81
280,0.828,0.938,0.077,0.76,0.81
281,0.835,0.915,0.06,0.703,0.798
282,0.82,0.89,0.097,0.621,0.765
283,0.802,0.856,0.18,0.517,0.7
284,0.76,0.809,0.298,0.403,0.606
285,0.656,0.754,0.42,0.312,0.499
286,0.541,0.734,0.522,0.249,0.416
287,0.399,0.719,0.591,0.211,0.389
288,0.271,0.709,0.606,0.176,0.392
289,0.165,0.727,0.613,0.15,0.387
290,0.141,0.758,0.649,0.137,0.373
291,0.16,0.766,0.715,0.126,0.383
292,0.211,0.765,0.729,0.115,0.402
293,0.264,0.744,0.751,0.098,0.425
294,0.299,0.75,0.802,0.082,0.463
295,0.256,0.826,0.848,0.076,0.515
296,0.164,0.862,0.883,0.073,0.561
297,0.187,0.835,0.91,0.07,0.593
298,0.312,0.837,0.923,0.071,0.62
299,0.402,0.885,0.914,0.088,0.619
300,0.466,0.878,0.887,0.112,0.584
301,0.497,0.891,0.834,0.123,0.523
302,0.486,0.869,0.774,0.128,0.465
303,0.549,0.864,0.7,0.137,0.425
304,0.585,0.849,0.657,0.16,0.415
305,0.615,0.831,0.673,0.19,0.42
306,0.67,0.815,0.697,0.218,0.449
307,0.711,0.801,0.702,0.244,0.483
308,0.724,0.76,0.672,0.249,0.5
309,0.711,0.722,0.613,0.227,0.522
310,0.677,0.703,0.538,0.189,0.549
311,0.63,0.644,0.457,0.161,0.556
312,0.565,0.511,0.361,0.141,0.525
313,0.493,0.418,0.258,0.122,0.446
314,0.425,0.344,0.156,0.094,0.349
315,0.37,0.288,0.07,0.066,0.268
316,0.354,0.254,0.02,0.046,0.225
317,0.358,0.215,0.016,0.034,0.211
318,0.368,0.152,0.033,0.034,0.207
319,0.362,0.099,0.087,0.047,0.206
320,0.309,0.062,0.18,0.052,0.198
321,0.294,0.067,0.314,0.04,0.182
322,0.387,0.084,0.402,0.028,0.171
323,0.429,0.052,0.47,0.028,0.188
324,0.449,0.07,0.593,0.036,0.222
325,0.431,0.084,0.681,0.046,0.264
326,0.453,0.119,0.669,0.049,0.305
327,0.522,0.15,0.672,0.048,0.348
328,0.592,0.138,0.661,0.038,0.394
329,0.647,0.095,0.654,0.028,0.438
330,0.675,0.055,0.571,0.024,0.487
331,0.68,0.039,0.496,0.028,0.541
332,0.668,0.021,0.462,0.037,0.567
333,0.654,0.008,0.419,0.054,0.576
334,0.625,0.014,0.332,0.079,0.604
335,0.584,0.036,0.276,0.104,0.67
336,0.531,0.082,0.252,0.126,0.729
337,0.471,0.141,0.268,0.157,0.75
338,0.404,0.185,0.335,0.216,0.752
339,0.369,0.217,0.47,0.298,0.754
340,0.372,0.258,0.613,0.387,0.741
341,0.396,0.268,0.716,0.448,0.737
342,0.406,0.27,0.775,0.436,0.733
343,0.356,0.282,0.811,0.386,0.698
344,0.277,0.304,0.84,0.307,0.607
345,0.191,0.312,0.86,0.242,0.478
346,0.141,0.317,0.868,0.212,0.351
347,0.139,0.35,0.864,0.185,0.253
348,0.188,0.381,0.86,0.158,0.188
349,0.26,0.402,0.873,0.139,0.162
350,0.335,0.415,0.901,0.143,0.159
351,0.44,0.408,0.916,0.161,0.152
352,0.531,0.37,0.923,0.155,0.15
353,0.601,0.338,0.924,0.131,0.152
354,0.657,0.303,0.922,0.098,0.151
355,0.673,0.254,0.927,0.061,0.153
356,0.667,0.208,0.934,0.031,0.154
357,0.652,0.173,0.941,0.013,0.162
358,0.611,0.142,0.947,0.011,0.16
359,0.593,0.124,0.943,0.016,0.138
360,0.587,0.113,0.934,0.02,0.117
361,0.573,0.1,0.921,0.021,0.108
362,0.543,0.087,0.926,0.019,0.106
363,0.493,0.075,0.945,0.016,0.089
364,0.447,0.071,0.955,0.014,0.062
365,0.402,0.068,0.95,0.014,0.037
366,0.361,0.065,0.93,0.013,0.021
367,0.286,0.066,0.904,0.022,0.014
368,0.224,0.069,0.882,0.039,0.009
369,0.183,0.063,0.865,0.045,0.008
370,0.1,0.054,0.863,0.04,0.012
371,0.044,0.045,0.88,0.03,0.024
372,0.026,0.04,0.898,0.019,0.038
373,0.015,0.046,0.905,0.019,0.06
374,0.01,0.062,0.892,0.017,0.107
375,0.01,0.078,0.869,0.019,0.175
376,0.012,0.081,0.86,0.036,0.265
377,0.016,0.072,0.83,0.09,0.345
378,0.022,0.059,0.774,0.17,0.412
379,0.031,0.053,0.747,0.236,0.486
380,0.043,0.062,0.756,0.26,0.563
381,0.051,0.079,0.774,0.269,0.622
382,0.062,0.103,0.815,0.351,0.67
383,0.088,0.133,0.849,0.512,0.705
384,0.124,0.156,0.869,0.65,0.732
385,0.169,0.172,0.881,0.754,0.746
386,0.216,0.185,0.882,0.805,0.746
387,0.261,0.188,0.883,0.832,0.728
388,0.295,0.183,0.889,0.825,0.673
389,0.329,0.162,0.893,0.799,0.621
390,0.386,0.141,0.9,0.777,0.603
391,0.442,0.124,0.902,0.767,0.578
392,0.513,0.111,0.901,0.758,0.536
393,0.597,0.095,0.904,0.751,0.537
394,0.648,0.094,0.908,0.747,0.566
395,0.683,0.112,0.901,0.741,0.595
396,0.692,0.15,0.893,0.74,0.616
397,0.691,0.215,0.886,0.748,0.625
398,0.731,0.306,0.875,0.798,0.642
399,0.787,0.382,0.86,0.832,0.65
400,0.811,0.475,0.85,0.845,0.651
401,0.812,0.552,0.838,0.847,0.693
402,0.81,0.62,0.812,0.83,0.742
403,0.803,0.69,0.774,0.807,0.781
404,0.795,0.737,0.731,0.797,0.842
405,0.782,0.79,0.697,0.788,0.819
406,0.76,0.816,0.679,0.81,0.742
407,0.72,0.835,0.661,0.833,0.756
408,0.705,0.825,0.633,0.843,0.805
409,0.692,0.811,0.587,0.855,0.835
410,0.663,0.795,0.539,0.862,0.867
411,0.647,0.782,0.488,0.911,0.883
412,0.622,0.758,0.388,0.934,0.853
413,0.606,0.77,0.255,0.909,0.84
414,0.591,0.718,0.123,0.849,0.85
415,0.544,0.702,0.068,0.82,0.892
416,0.457,0.649,0.061,0.88,0.958
417,0.38,0.63,0.066,0.926,0.964
418,0.33,0.62,0.073,0.938,0.947
419,0.302,0.625,0.117,0.931,0.939
420,0.296,0.63,0.22,0.928,0.897
421,0.349,0.621,0.377,0.933,0.739
422,0.441,0.639,0.526,0.934,0.635
423,0.533,0.672,0.629,0.924,0.681
424,0.608,0.706,0.7,0.91,0.743
425,0.649,0.744,0.756,0.931,0.816
426,0.666,0.756,0.793,0.949,0.864
427,0.655,0.768,0.809,0.932,0.89
428,0.597,0.772,0.814,0.947,0.893
429,0.521,0.756,0.813,0.962,0.867
430,0.502,0.797,0.793,0.96,0.842
431,0.484,0.819,0.761,0.954,0.819
432,0.428,0.831,0.74,0.952,0.795
433,0.379,0.834,0.729,0.96,0.768
434,0.39,0.839,0.733,0.959,0.754
435,0.417,0.825,0.741,0.964,0.739
436,0.438,0.804,0.74,0.973,0.682
437,0.442,0.785,0.719,0.971,0.613
438,0.466,0.688,0.705,0.962,0.541
439,0.469,0.637,0.708,0.95,0.476
440,0.416,0.64,0.704,0.914,0.382
441,0.351,0.649,0.691,0.828,0.322
442,0.328,0.66,0.676,0.673,0.325
443,0.331,0.711,0.644,0.524,0.322
444,0.301,0.759,0.587,0.421,0.313
445,0.274,0.797,0.499,0.336,0.286
446,0.22,0.86,0.412,0.264,0.302
447,0.168,0.898,0.379,0.211,0.289
448,0.183,0.927,0.365,0.208,0.316
449,0.326,0.933,0.349,0.161,0.381
450,0.498,0.911,0.326,0.075,0.485
451,0.592,0.869,0.296,0.025,0.569
452,0.67,0.831,0.224,0.013,0.635
453,0.692,0.779,0.147,0.021,0.681
454,0.619,0.816,0.113,0.046,0.705
455,0.489,0.803,0.094,0.09,0.725
456,0.378,0.765,0.071,0.149,0.733
457,0.307,0.727,0.052,0.239,0.721
458,0.268,0.693,0.038,0.377,0.693
459,0.236,0.677,0.034,0.526,0.643
460,0.212,0.577,0.049,0.619,0.559
461,0.19,0.49,0.069,0.65,0.433
462,0.171,0.472,0.083,0.673,0.314
463,0.14,0.428,0.085,0.698,0.214
464,0.106,0.395,0.087,0.72,0.169
465,0.067,0.377,0.087,0.731,0.17
466,0.04,0.412,0.076,0.711,0.22
467,0.024,0.476,0.071,0.681,0.277
468,0.012,0.539,0.067,0.637,0.295
469,0.006,0.549,0.065,0.615,0.327
470,0.005,0.495,0.077,0.623,0.315
471,0.01,0.451,0.1,0.601,0.333
472,0.024,0.404,0.132,0.517,0.253
473,0.037,0.348,0.177,0.396,0.184
474,0.034,0.426,0.216,0.33,0.125
475,0.02,0.481,0.261,0.344,0.08
476,0.014,0.519,0.325,0.379,0.047
477,0.025,0.547,0.402,0.373,0.023
478,0.064,0.572,0.505,0.319,0.02
479,0.098,0.612,0.585,0.258,0.028
480,0.103,0.584,0.651,0.235,0.049
481,0.107,0.612,0.711,0.246,0.091
482,0.107,0.609,0.756,0.291,0.133
483,0.105,0.65,0.797,0.354,0.165
484,0.096,0.628,0.82,0.427,0.189
485,0.083,0.647,0.823,0.487,0.198
486,0.08,0.708,0.809,0.524,0.191
487,0.078,0.735,0.774,0.556,0.169
488,0.07,0.732,0.719,0.555,0.135
489,0.056,0.693,0.625,0.553,0.109
490,0.044,0.628,0.533,0.507,0.123
491,0.032,0.55,0.497,0.429,0.182
492,0.03,0.501,0.469,0.344,0.236
493,0.042,0.486,0.386,0.295,0.253
494,0.072,0.461,0.256,0.301,0.267
495,0.116,0.452,0.134,0.327,0.321
496,0.156,0.389,0.16,0.336,0.404
497,0.183,0.308,0.367,0.317,0.459
498,0.187,0.269,0.483,0.293,0.523
499,0.167,0.282,0.579,0.277,0.591
500,0.143,0.327,0.621,0.236,0.625
501,0.131,0.363,0.626,0.232,0.627
502,0.116,0.383,0.573,0.266,0.639
503,0.092,0.428,0.447,0.296,0.652
504,0.07,0.566,0.294,0.308,0.617
505,0.053,0.737,0.155,0.333,0.543
506,0.045,0.861,0.064,0.377,0.465
507,0.044,0.927,0.027,0.406,0.4
508,0.057,0.899,0.011,0.433,0.347
509,0.091,0.842,0.003,0.483,0.365
510,0.139,0.741,0.004,0.569,0.479
511,0.187,0.666,0.02,0.637,0.633
512,0.21,0.67,0.061,0.671,0.758
513,0.227,0.627,0.111,0.675,0.843
514,0.242,0.614,0.148,0.661,0.882
515,0.242,0.621,0.176,0.625,0.881
516,0.248,0.612,0.211,0.546,0.861
517,0.275,0.609,0.253,0.402,0.867
518,0.3,0.597,0.296,0.23,0.845
519,0.332,0.559,0.346,0.169,0.741
520,0.365,0.524,0.415,0.331,0.719
521,0.379,0.489,0.577,0.629,0.843
522,0.38,0.481,0.76,0.832,0.916
523,0.383,0.502,0.85,0.939,0.954
524,0.389,0.531,0.877,0.969,0.987
525,0.408,0.551,0.893,0.98,0.988
526,0.433,0.57,0.92,0.982,0.979
527,0.445,0.603,0.952,0.98,0.977
528,0.439,0.639,0.971,0.978,0.975
529,0.386,0.654,0.981,0.969,0.968
530,0.349,0.68,0.987,0.968,0.955
531,0.373,0.701,0.99,0.975,0.946
532,0.444,0.679,0.991,0.981,0.944
533,0.522,0.668,0.992,0.98,0.941
534,0.596,0.655,0.993,0.972,0.934
535,0.659,0.646,0.993,0.954,0.919
536,0.727,0.648,0.993,0.922,0.908
537,0.79,0.647,0.993,0.871,0.901
538,0.788,0.639,0.993,0.817,0.892
539,0.749,0.639,0.991,0.706,0.881
540,0.727,0.632,0.991,0.597,0.879
541,0.735,0.649,0.991,0.609,0.887
542,0.754,0.683,0.992,0.663,0.897
543,0.758,0.721,0.992,0.649,0.909
544,0.799,0.755,0.992,0.609,0.919
545,0.826,0.788,0.992,0.561,0.935
546,0.834,0.759,0.992,0.514,0.953
547,0.84,0.712,0.992,0.463,0.953
548,0.842,0.71,0.992,0.403,0.92
549,0.847,0.693,0.992,0.344,0.852
550,0.836,0.668,0.993,0.304,0.799
551,0.832,0.668,0.993,0.273,0.803
552,0.852,0.674,0.992,0.238,0.819
553,0.879,0.676,0.99,0.21,0.817
554,0.899,0.643,0.988,0.185,0.793
555,0.913,0.621,0.984,0.162,0.765
556,0.928,0.6,0.985,0.159,0.726
557,0.934,0.603,0.988,0.152,0.662
558,0.932,0.621,0.99,0.143,0.591
559,0.929,0.653,0.991,0.142,0.522
560,0.943,0.644,0.993,0.161,0.462
561,0.95,0.616,0.993,0.198,0.42
562,0.954,0.597,0.993,0.244,0.428
563,0.942,0.59,0.993,0.252,0.461
564,0.909,0.579,0.993,0.228,0.503
565,0.868,0.565,0.986,0.202,0.526
566,0.768,0.555,0.972,0.187,0.525
567,0.654,0.521,0.955,0.175,0.515
568,0.59,0.462,0.946,0.187,0.521
569,0.513,0.415,0.955,0.21,0.512
570,0.442,0.376,0.929,0.277,0.461
571,0.373,0.342,0.837,0.377,0.389
572,0.341,0.314,0.705,0.47,0.305
573,0.347,0.271,0.579,0.534,0.223
574,0.376,0.221,0.626,0.577,0.145
575,0.399,0.185,0.887,0.606,0.083
576,0.402,0.165,0.983,0.626,0.052
577,0.383,0.145,0.993,0.625,0.041
578,0.354,0.107,0.992,0.595,0.055
579,0.355,0.068,0.99,0.571,0.103
580,0.382,0.064,0.991,0.54,0.161
581,0.399,0.09,0.993,0.522,0.195
582,0.399,0.144,0.993,0.5,0.213
583,0.361,0.242,0.993,0.486,0.216
584,0.281,0.338,0.991,0.465,0.194
585,0.186,0.412,0.985,0.473,0.156
586,0.122,0.467,0.971,0.437,0.112
587,0.086,0.52,0.944,0.383,0.056
588,0.058,0.556,0.932,0.386,0.018
589,0.028,0.588,0.923,0.405,0.003
590,0.013,0.617,0.919,0.425,0.001
591,0.024,0.677,0.926,0.454,0.002
592,0.08,0.735,0.941,0.531,0.007
593,0.13,0.773,0.946,0.606,0.016
594,0.15,0.821,0.941,0.642,0.026
595,0.147,0.861,0.928,0.666,0.04
596,0.14,0.884,0.912,0.687,0.066
597,0.128,0.909,0.89,0.705,0.083
598,0.117,0.923,0.861,0.719,0.09
599,0.116,0.934,0.828,0.708,0.077
600,0.11,0.946,0.785,0.723,0.059
601,0.093,0.956,0.776,0.732,0.042
602,0.076,0.961,0.8,0.705,0.029
603,0.071,0.956,0.82,0.684,0.02
604,0.086,0.948,0.837,0.674,0.021
605,0.132,0.946,0.842,0.703,0.028
606,0.205,0.94,0.829,0.675,0.039
607,0.27,0.919,0.815,0.658,0.055
608,0.323,0.904,0.819,0.616,0.079
609,0.379,0.884,0.808,0.579,0.092
610,0.433,0.856,0.695,0.525,0.082
611,0.47,0.833,0.477,0.456,0.067
612,0.489,0.799,0.383,0.424,0.045
613,0.487,0.767,0.369,0.436,0.032
614,0.466,0.737,0.558,0.463,0.037
615,0.438,0.695,0.705,0.489,0.061
616,0.439,0.632,0.788,0.533,0.1
617,0.457,0.568,0.864,0.549,0.133
618,0.465,0.528,0.91,0.552,0.185
619,0.459,0.492,0.917,0.569,0.234
620,0.425,0.434,0.927,0.565,0.275
621,0.402,0.369,0.954,0.533,0.321
622,0.383,0.312,0.972,0.483,0.397
623,0.372,0.252,0.98,0.429,0.506
624,0.376,0.195,0.982,0.409,0.637
625,0.366,0.152,0.982,0.385,0.751
626,0.329,0.122,0.983,0.342,0.826
627,0.278,0.096,0.985,0.298,0.86
628,0.238,0.079,0.985,0.268,0.863
629,0.214,0.076,0.983,0.248,0.848
630,0.203,0.075,0.983,0.235,0.82
631,0.174,0.073,0.987,0.23,0.774
