Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
Gondor,R_Wood,2020,24.33,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2025,23.09,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2030,21.85,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2035,20.98,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2040,20.11,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2045,19.5,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Wood,2050,18.89,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2018,200.73,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2020,227.08,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2025,215.49,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2030,203.9,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2035,195.79,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2040,187.68,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2045,182,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Roundwood,2050,176.32,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2018,401.46,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2020,454.15,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2025,430.97,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2030,407.8,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2035,391.57,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2040,375.35,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2045,363.99,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Residues,2050,352.64,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2018,28.68,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2020,32.44,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2025,30.78,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2030,29.13,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2035,27.97,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2040,26.81,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2045,26,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Paper_Cardboard,2050,25.19,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2018,57.35,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2020,64.88,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2025,61.57,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2030,58.26,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2035,55.94,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2040,53.62,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2045,52,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Grass,2050,50.38,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2018,7.17,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2020,8.11,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2025,7.7,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2030,7.28,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2035,6.99,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2040,6.7,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2045,6.5,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Gondor,R_Biogas,2050,6.3,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2018,10.78,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2020,11.66,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2025,11.08,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2030,10.51,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2035,10.1,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2040,9.7,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2045,9.42,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Wood,2050,9.14,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2018,100.64,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2020,108.81,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2025,103.44,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2030,98.06,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2035,94.3,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2040,90.54,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2045,87.9,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Roundwood,2050,85.27,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2018,201.28,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2020,217.63,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2025,206.88,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2030,196.13,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2035,188.6,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2040,181.08,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2045,175.81,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Residues,2050,170.54,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2018,14.38,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2020,15.54,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2025,14.78,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2030,14.01,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2035,13.47,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2040,12.93,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2045,12.56,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Paper_Cardboard,2050,12.18,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2018,28.75,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2020,31.09,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2025,29.55,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2030,28.02,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2035,26.94,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2040,25.87,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2045,25.12,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Grass,2050,24.36,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2018,3.59,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2020,3.89,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2025,3.69,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2030,3.5,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2035,3.37,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2040,3.23,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2045,3.14,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Harad,R_Biogas,2050,3.05,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2018,11.28,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2020,13.85,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2025,12.86,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2030,11.87,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2035,11.18,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2040,10.49,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2045,10.01,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Wood,2050,9.52,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2018,105.3,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2020,129.29,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2025,120.06,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2030,110.83,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2035,104.37,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2040,97.9,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2045,93.38,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Roundwood,2050,88.86,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2018,210.59,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2020,258.59,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2025,240.12,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2030,221.66,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2035,208.73,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2040,195.81,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2045,186.76,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Residues,2050,177.72,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2018,15.04,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2020,18.47,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2025,17.15,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2030,15.83,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2035,14.91,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2040,13.99,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2045,13.34,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Paper_Cardboard,2050,12.69,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2018,30.08,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2020,36.94,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2025,34.3,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2030,31.67,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2035,29.82,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2040,27.97,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2045,26.68,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Grass,2050,25.39,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2018,3.76,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2020,4.62,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2025,4.29,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2030,3.96,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2035,3.73,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2040,3.5,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2045,3.34,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Mordor,R_Biogas,2050,3.17,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2018,19.9,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2020,24.85,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2025,24.05,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2030,23.25,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2035,22.69,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2040,22.13,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2045,21.74,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Wood,2050,21.34,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2018,185.76,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2020,231.98,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2025,224.5,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2030,217.02,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2035,211.78,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2040,206.55,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2045,202.88,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Roundwood,2050,199.22,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2018,371.53,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2020,463.95,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2025,448.99,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2030,434.03,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2035,423.56,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2040,413.09,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2045,405.76,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Residues,2050,398.43,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2018,26.54,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2020,33.14,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2025,32.07,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2030,31,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2035,30.25,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
Rohan,R_Paper_Cardboard,2040,29.51,,PJ,no source needed,04.06.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
